0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1105-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,47",,"0,85","2,63","0,47",,"0,95","2,76","0,47",,"0,95","2,79"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/25,∅8/19,∅8,,∅6/25,∅8/18,∅8,,∅6/25,∅8/18
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-30,8","80,0","-34,7","17,0","-35,8","80,0","-37,9","67,0","-37,4","80,0","-37,9","74,4"
,130,"-32,9","80,0","-37,4","17,0","-38,3","80,0","-40,6","67,0","-40,0","80,0","-40,6","74,4"
,135,"-35,1","80,0","-40,1","17,0","-40,7","80,0","-43,3","67,0","-42,6","80,0","-43,3","74,4"
,140,"-37,2","80,0","-42,9","17,0","-43,2","80,0","-46,0","67,0","-45,3","80,0","-46,0","74,4"
,145,"-39,3","80,0","-45,6","17,0","-45,6","80,0","-48,7","67,0","-47,9","80,0","-48,7","74,4"
,150,"-41,4","80,0","-48,3","17,0","-48,1","80,0","-51,4","67,0","-50,5","80,0","-51,4","74,4"
,155,"-43,5","80,0","-51,0","17,0","-50,5","80,0","-54,1","67,0","-53,2","80,0","-54,1","74,4"
,160,"-45,6","80,0","-53,7","17,0","-52,9","80,0","-56,8","67,0","-55,8","80,0","-56,8","74,4"
,165,"-47,7","80,0","-56,4","17,0","-55,4","80,0","-59,5","67,0","-58,4","80,0","-59,5","74,4"
,170,"-49,9","80,0","-59,1","17,0","-57,8","80,0","-62,2","67,0","-61,1","80,0","-62,2","74,4"
,175,"-52,0","80,0","-61,8","17,0","-60,3","80,0","-64,9","67,0","-63,7","80,0","-64,9","74,4"
,180,"-54,1","80,0","-64,5","17,0","-62,7","80,0","-67,6","67,0","-66,3","80,0","-67,6","74,4"
,185,"-56,2","80,0","-67,2","17,0","-65,2","80,0","-70,4","67,0","-69,0","80,0","-70,4","74,4"
,190,"-58,3","80,0","-69,9","17,0","-67,6","80,0","-73,1","67,0","-71,6","80,0","-73,1","74,4"
,195,"-60,4","80,0","-72,6","17,0","-70,1","80,0","-75,8","67,0","-74,2","80,0","-75,8","74,4"
,200,"-62,5","80,0","-75,3","17,0","-72,5","80,0","-78,5","67,0","-76,8","80,0","-78,5","74,4"
,205,"-64,7","80,0","-78,0","17,0","-74,9","80,0","-81,2","67,0","-79,5","80,0","-81,2","74,4"
,210,"-66,8","80,0","-80,7","17,0","-77,4","80,0","-83,9","67,0","-82,1","80,0","-83,9","74,4"
,215,"-68,9","80,0","-83,4","17,0","-79,8","80,0","-86,6","67,0","-84,7","80,0","-86,6","74,4"
,220,"-71,0","80,0","-86,1","17,0","-82,3","80,0","-89,3","67,0","-87,4","80,0","-89,3","74,4"
,225,"-73,1","80,0","-88,8","17,0","-84,7","80,0","-92,0","67,0","-90,0","80,0","-92,0","74,4"
,230,"-75,2","80,0","-91,5","17,0","-87,2","80,0","-94,7","67,0","-92,6","80,0","-94,7","74,4"
,235,"-77,4","80,0","-94,2","17,0","-89,6","80,0","-97,4","67,0","-95,3","80,0","-97,4","74,4"
,240,"-79,5","80,0","-96,9","17,0","-92,0","80,0","-100,1","67,0","-97,9","80,0","-100,1","74,4"
,245,"-81,6","80,0","-99,6","17,0","-94,5","80,0","-102,8","67,0","-100,5","80,0","-102,8","74,4"
,250,"-83,7","80,0","-102,4","17,0","-96,9","80,0","-105,5","67,0","-103,2","80,0","-105,5","74,4"
,255,"-85,8","80,0","-105,1","17,0","-99,4","80,0","-108,2","67,0","-105,8","80,0","-108,2","74,4"
,260,"-87,9","80,0","-107,8","17,0","-101,8","80,0","-110,9","67,0","-108,4","80,0","-110,9","74,4"
,265,"-90,0","80,0","-110,5","17,0","-104,3","80,0","-113,6","67,0","-111,1","80,0","-113,6","74,4"
,270,"-92,2","80,0","-113,2","17,0","-106,7","80,0","-116,3","67,0","-113,7","80,0","-116,3","74,4"
,275,"-94,3","80,0","-115,9","17,0","-109,2","80,0","-119,0","67,0","-116,3","80,0","-119,0","74,4"
,280,"-96,4","80,0","-118,6","17,0","-111,6","80,0","-121,7","67,0","-119,0","80,0","-121,7","74,4"
,285,"-98,5","80,0","-121,3","17,0","-114,0","80,0","-124,4","67,0","-121,6","80,0","-124,4","74,4"
,290,"-100,6","80,0","-124,0","17,0","-116,5","80,0","-127,1","67,0","-124,2","80,0","-127,1","74,4"
,295,"-102,7","80,0","-126,5","17,6","-118,9","80,0","-129,9","67,0","-126,9","80,0","-129,9","74,4"
,300,"-104,8","80,0","-128,9","18,8","-121,4","80,0","-132,6","67,0","-129,5","80,0","-132,6","74,4"
"cnom=
30mm",310,"-95,1","80,0","-95,1","80,0","-110,8","80,0","-110,8","80,0","-123,3","80,0","-123,3","80,0"
,320,"-98,7","80,0","-98,7","80,0","-115,0","80,0","-115,0","80,0","-128,1","80,0","-128,1","80,0"
"cnom=
35mm",305,"-93,3","80,0","-93,3","80,0","-108,7","80,0","-108,7","80,0","-121,0","80,0","-121,0","80,0"
,315,"-96,9","80,0","-96,9","80,0","-112,9","80,0","-112,9","80,0","-125,7","80,0","-125,7","80,0"
