0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1109-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,26",,"1,26","4,57","0,26",,"1,38","4,69","0,26",,"1,38","4,69"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/22,"∅8/10,5",∅8,,"∅6/20,5","∅8/10,5",∅8,,"∅6/20,5","∅8/10,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-44,3","144,0","-44,3","144,0","-46,1","144,0","-46,1","144,0","-46,1","144,0","-46,1","144,0"
,130,"-47,0","144,0","-47,0","144,0","-48,8","144,0","-48,8","144,0","-48,8","144,0","-48,8","144,0"
,135,"-49,7","144,0","-49,7","144,0","-51,5","144,0","-51,5","144,0","-51,5","144,0","-51,5","144,0"
,140,"-52,4","144,0","-52,4","144,0","-54,2","144,0","-54,2","144,0","-54,2","144,0","-54,2","144,0"
