0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1607-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,48",,"1,20","3,68","0,48",,"1,35","3,87","0,48",,"1,35","3,90"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/23,"∅8/13,5",∅8,,"∅6/20,5","∅8/12,5",∅8,,"∅6/20,5","∅8/12,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-43,2","112,0","-49,3","2,6","-50,2","112,0","-54,1","86,4","-52,3","112,0","-54,1","89,3"
,130,"-46,1","112,0","-53,2","2,6","-53,6","112,0","-58,0","86,4","-56,0","112,0","-58,0","89,3"
,135,"-49,1","112,0","-57,2","2,6","-57,0","112,0","-62,0","86,4","-59,7","112,0","-62,0","89,3"
,140,"-52,0","112,0","-61,1","2,6","-60,4","112,0","-65,9","86,4","-63,4","112,0","-65,9","89,3"
,145,"-55,0","112,0","-65,0","2,6","-63,9","112,0","-69,8","86,4","-67,1","112,0","-69,8","89,3"
,150,"-58,0","112,0","-69,0","2,6","-67,3","112,0","-73,8","86,4","-70,7","112,0","-73,8","89,3"
,155,"-60,9","112,0","-72,9","2,6","-70,7","112,0","-77,7","86,4","-74,4","112,0","-77,7","89,3"
,160,"-63,9","112,0","-76,8","2,6","-74,1","112,0","-81,6","86,4","-78,1","112,0","-81,6","89,3"
,165,"-66,8","112,0","-80,8","2,6","-77,6","112,0","-85,6","86,4","-81,8","112,0","-85,6","89,3"
,170,"-69,8","112,0","-84,7","2,6","-81,0","112,0","-89,5","86,4","-85,5","112,0","-89,5","89,3"
,175,"-72,8","112,0","-88,7","2,6","-84,4","112,0","-93,4","86,4","-89,2","112,0","-93,4","89,3"
,180,"-75,7","112,0","-92,6","2,6","-87,8","112,0","-97,4","86,4","-92,8","112,0","-97,4","89,3"
,185,"-78,7","112,0","-96,5","2,6","-91,2","112,0","-101,3","86,4","-96,5","112,0","-101,3","89,3"
,190,"-81,6","112,0","-100,5","2,6","-94,7","112,0","-105,2","86,4","-100,2","112,0","-105,2","89,3"
,195,"-84,6","112,0","-104,4","2,6","-98,1","112,0","-109,2","86,4","-103,9","112,0","-109,2","89,3"
,200,"-87,6","112,0","-108,3","2,6","-101,5","112,0","-113,1","86,4","-107,6","112,0","-113,1","89,3"
,205,"-90,5","112,0","-112,3","2,6","-104,9","112,0","-117,0","86,4","-111,3","112,0","-117,0","89,3"
,210,"-93,5","112,0","-116,2","2,6","-108,3","112,0","-121,0","86,4","-115,0","112,0","-121,0","89,3"
,215,"-96,4","112,0","-120,1","2,6","-111,8","112,0","-124,9","86,4","-118,6","112,0","-124,9","89,3"
,220,"-99,4","112,0","-124,1","2,6","-115,2","112,0","-128,8","86,4","-122,3","112,0","-128,8","89,3"
,225,"-102,4","112,0","-128,0","2,6","-118,6","112,0","-132,8","86,4","-126,0","112,0","-132,8","89,3"
,230,"-105,3","112,0","-131,9","2,6","-122,0","112,0","-136,7","86,4","-129,7","112,0","-136,7","89,3"
,235,"-108,3","112,0","-135,9","2,6","-125,4","112,0","-140,6","86,4","-133,4","112,0","-140,6","89,3"
,240,"-111,3","112,0","-139,8","2,6","-128,9","112,0","-144,6","86,4","-137,1","112,0","-144,6","89,3"
,245,"-114,2","112,0","-143,2","5,2","-132,3","112,0","-148,5","86,4","-140,8","112,0","-148,5","89,3"
,250,"-117,2","112,0","-146,7","7,6","-135,7","112,0","-152,4","86,4","-144,4","112,0","-152,4","89,3"
,255,"-120,1","112,0","-150,1","9,9","-139,1","112,0","-156,4","86,4","-148,1","112,0","-156,4","89,3"
,260,"-123,1","112,0","-153,5","12,0","-142,6","112,0","-160,3","86,4","-151,8","112,0","-160,3","89,3"
,265,"-126,1","112,0","-156,9","13,9","-146,0","112,0","-164,2","86,4","-155,5","112,0","-164,2","89,3"
,270,"-129,0","112,0","-160,4","15,7","-149,4","112,0","-168,2","86,4","-159,2","112,0","-168,2","89,3"
,275,"-132,0","112,0","-163,8","17,4","-152,8","112,0","-172,1","86,4","-162,9","112,0","-172,1","89,3"
,280,"-134,9","112,0","-167,2","19,0","-156,2","112,0","-176,0","86,4","-166,6","112,0","-176,0","89,3"
,285,"-137,9","112,0","-170,7","20,5","-159,7","112,0","-180,0","86,4","-170,2","112,0","-180,0","89,3"
,290,"-140,9","112,0","-174,1","21,9","-163,1","112,0","-183,9","86,4","-173,9","112,0","-183,9","89,3"
,295,"-143,8","112,0","-177,5","23,2","-166,5","112,0","-187,8","86,4","-177,6","112,0","-187,8","89,3"
,300,"-146,8","112,0","-181,0","24,5","-169,9","112,0","-191,8","86,4","-181,3","112,0","-191,8","89,3"
"cnom=
30mm",310,"-135,9","112,0","-135,9","112,0","-158,6","112,0","-158,6","112,0","-176,8","112,0","-176,8","112,0"
,320,"-141,1","112,0","-141,1","112,0","-164,7","112,0","-164,7","112,0","-183,7","112,0","-183,7","112,0"
"cnom=
35mm",305,"-133,3","112,0","-133,3","112,0","-155,6","112,0","-155,6","112,0","-173,4","112,0","-173,4","112,0"
,315,"-138,5","112,0","-138,5","112,0","-161,7","112,0","-161,7","112,0","-180,2","112,0","-180,2","112,0"
