0,1,2,3,4,5,6,7,8,9,10,11,12,13
,160,"-51,7","176,0","-67,6","138,6","-59,8","176,0","-72,1","147,6","-65,8","176,0","-72,1","161,4"
,165,"-53,7","176,0","-70,1","139,2","-62,2","176,0","-75,0","147,6","-68,5","176,0","-75,0","161,4"
,170,"-55,8","176,0","-72,7","139,7","-64,5","176,0","-78,0","147,6","-71,2","176,0","-78,0","161,4"
,175,"-57,8","176,0","-75,3","140,2","-66,9","176,0","-80,9","147,6","-73,8","176,0","-80,9","161,4"
,180,"-59,9","176,0","-77,9","140,6","-69,3","176,0","-83,9","147,6","-76,5","176,0","-83,9","161,4"
,185,"-62,0","176,0","-80,4","141,0","-71,7","176,0","-86,8","147,6","-79,1","176,0","-86,8","161,4"
,190,"-64,0","176,0","-83,0","141,3","-74,1","176,0","-89,8","147,6","-81,8","176,0","-89,8","161,4"
,195,"-66,1","176,0","-85,6","141,7","-76,5","176,0","-92,7","147,6","-84,5","176,0","-92,7","161,4"
,200,"-68,2","176,0","-88,2","142,0","-78,8","176,0","-95,7","147,6","-87,1","176,0","-95,7","161,4"
,205,"-70,2","176,0","-90,7","142,3","-81,2","176,0","-98,6","147,6","-89,8","176,0","-98,6","161,4"
,210,"-72,3","176,0","-93,3","142,5","-83,6","176,0","-101,6","147,6","-92,4","176,0","-101,6","161,4"
,215,"-74,4","176,0","-95,9","142,8","-86,0","176,0","-104,5","147,6","-95,1","176,0","-104,5","161,4"
,220,"-76,4","176,0","-98,4","143,0","-88,4","176,0","-107,5","147,6","-97,7","176,0","-107,5","161,4"
,225,"-78,5","176,0","-101,0","143,2","-90,8","176,0","-110,4","147,6","-100,4","176,0","-110,4","161,4"
,230,"-80,5","176,0","-103,6","143,5","-93,1","176,0","-113,4","147,6","-103,1","176,0","-113,4","161,4"
,235,"-82,6","176,0","-106,2","143,7","-95,5","176,0","-116,3","147,6","-105,7","176,0","-116,3","161,4"
,240,"-84,7","176,0","-108,7","143,8","-97,9","176,0","-119,3","147,6","-108,4","176,0","-119,3","161,4"
,245,"-86,7","176,0","-111,3","144,0","-100,3","176,0","-122,2","147,6","-111,0","176,0","-122,2","161,4"
,250,"-88,8","176,0","-113,9","144,2","-102,7","176,0","-125,2","147,6","-113,7","176,0","-125,2","161,4"
,255,"-90,9","176,0","-116,5","144,3","-105,1","176,0","-128,1","147,6","-116,4","176,0","-128,1","161,4"
,260,"-92,9","176,0","-119,0","144,5","-107,4","176,0","-131,1","147,6","-119,0","176,0","-131,1","161,4"
,265,"-95,0","176,0","-121,6","144,6","-109,8","176,0","-134,0","147,6","-121,7","176,0","-134,0","161,4"
,270,"-97,0","176,0","-124,2","144,8","-112,2","176,0","-137,0","147,6","-124,3","176,0","-137,0","161,4"
,275,"-99,1","176,0","-126,8","144,9","-114,6","176,0","-139,9","147,6","-127,0","176,0","-139,9","161,4"
,280,"-101,2","176,0","-129,3","145,0","-117,0","176,0","-142,9","147,6","-129,6","176,0","-142,9","161,4"
,285,"-103,2","176,0","-131,9","145,2","-119,4","176,0","-145,9","147,6","-132,3","176,0","-145,9","161,4"
,290,"-105,3","176,0","-134,5","145,3","-121,7","176,0","-148,8","147,6","-135,0","176,0","-148,8","161,4"
,295,"-107,4","176,0","-137,0","145,4","-124,1","176,0","-151,8","147,6","-137,6","176,0","-151,8","161,4"
,300,"-109,4","176,0","-139,6","145,5","-126,5","176,0","-154,7","147,6","-140,3","176,0","-154,7","161,4"
"cnom=
30mm",310,"-102,8","176,0","-102,8","176,0","-120,8","176,0","-120,8","176,0","-134,7","176,0","-134,7","176,0"
,320,"-106,5","176,0","-106,5","176,0","-125,1","176,0","-125,1","176,0","-139,6","176,0","-139,6","176,0"
"cnom=
35mm",305,"-101,0","176,0","-101,0","176,0","-118,6","176,0","-118,6","176,0","-132,3","176,0","-132,3","176,0"
,315,"-104,7","176,0","-104,7","176,0","-122,9","176,0","-122,9","176,0","-137,1","176,0","-137,1","176,0"
