0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1611-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,31",,"1,64","5,28","0,31",,"1,81","5,49","0,31",,"1,81","5,57"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/17,"∅8/9,5",∅8,,"∅6/15,5",∅8/9,∅8,,"∅6/15,5",∅8/9
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-37,2","176,0","-60,9","83,7","-43,1","176,0","-64,2","98,5","-47,2","176,0","-64,2","112,2"
,130,"-39,3","176,0","-64,3","85,8","-45,5","176,0","-68,1","98,5","-49,9","176,0","-68,1","112,2"
,135,"-41,3","176,0","-67,7","87,5","-47,9","176,0","-72,0","98,5","-52,6","176,0","-72,0","112,2"
,140,"-43,4","176,0","-71,2","89,0","-50,2","176,0","-76,0","98,5","-55,2","176,0","-76,0","112,2"
,145,"-45,5","176,0","-74,6","90,3","-52,6","176,0","-79,9","98,5","-57,9","176,0","-79,9","112,2"
,150,"-47,5","176,0","-78,0","91,4","-55,0","176,0","-83,8","98,5","-60,5","176,0","-83,8","112,2"
,155,"-49,6","176,0","-81,5","92,3","-57,4","176,0","-87,8","98,5","-63,2","176,0","-87,8","112,2"
,160,"-51,7","176,0","-84,9","93,2","-59,8","176,0","-91,7","98,5","-65,8","176,0","-91,7","112,2"
,165,"-53,7","176,0","-88,3","94,0","-62,2","176,0","-95,6","98,5","-68,5","176,0","-95,6","112,2"
,170,"-55,8","176,0","-91,8","94,6","-64,5","176,0","-99,6","98,5","-71,2","176,0","-99,6","112,2"
,175,"-57,8","176,0","-95,2","95,3","-66,9","176,0","-103,5","98,5","-73,8","176,0","-103,5","112,2"
,180,"-59,9","176,0","-98,6","95,8","-69,3","176,0","-107,4","98,5","-76,5","176,0","-107,4","112,2"
,185,"-62,0","176,0","-102,1","96,3","-71,7","176,0","-111,4","98,5","-79,1","176,0","-111,4","112,2"
,190,"-64,0","176,0","-105,5","96,8","-74,1","176,0","-115,3","98,5","-81,8","176,0","-115,3","112,2"
,195,"-66,1","176,0","-108,9","97,2","-76,5","176,0","-119,2","98,5","-84,5","176,0","-119,2","112,2"
,200,"-68,2","176,0","-112,3","97,6","-78,8","176,0","-123,2","98,5","-87,1","176,0","-123,2","112,2"
,205,"-70,2","176,0","-115,8","98,0","-81,2","176,0","-127,1","98,5","-89,8","176,0","-127,1","112,2"
,210,"-72,3","176,0","-119,2","98,3","-83,6","176,0","-131,0","98,5","-92,4","176,0","-131,0","112,2"
,215,"-74,4","176,0","-122,6","98,7","-86,0","176,0","-135,0","98,5","-95,1","176,0","-135,0","112,2"
,220,"-76,4","176,0","-126,1","99,0","-88,4","176,0","-138,9","98,5","-97,7","176,0","-138,9","112,2"
,225,"-78,5","176,0","-129,5","99,2","-90,8","176,0","-142,8","98,5","-100,4","176,0","-142,8","112,2"
,230,"-80,5","176,0","-132,9","99,5","-93,1","176,0","-146,8","98,5","-103,1","176,0","-146,8","112,2"
,235,"-82,6","176,0","-136,4","99,7","-95,5","176,0","-150,7","98,5","-105,7","176,0","-150,7","112,2"
,240,"-84,7","176,0","-139,8","100,0","-97,9","176,0","-154,6","98,5","-108,4","176,0","-154,6","112,2"
,245,"-86,7","176,0","-143,2","100,2","-100,3","176,0","-158,6","98,5","-111,0","176,0","-158,6","112,2"
,250,"-88,8","176,0","-146,7","100,4","-102,7","176,0","-162,5","98,5","-113,7","176,0","-162,5","112,2"
,255,"-90,9","176,0","-150,1","100,6","-105,1","176,0","-166,5","98,5","-116,4","176,0","-166,5","112,2"
,260,"-92,9","176,0","-153,5","100,8","-107,4","176,0","-170,4","98,5","-119,0","176,0","-170,4","112,2"
,265,"-95,0","176,0","-156,9","100,9","-109,8","176,0","-174,3","98,5","-121,7","176,0","-174,3","112,2"
,270,"-97,0","176,0","-160,4","101,1","-112,2","176,0","-178,3","98,5","-124,3","176,0","-178,3","112,2"
,275,"-99,1","176,0","-163,8","101,3","-114,6","176,0","-182,2","98,5","-127,0","176,0","-182,2","112,2"
,280,"-101,2","176,0","-167,2","101,4","-117,0","176,0","-186,1","98,5","-129,6","176,0","-186,1","112,2"
,285,"-103,2","176,0","-170,7","101,6","-119,4","176,0","-190,1","98,5","-132,3","176,0","-190,1","112,2"
,290,"-105,3","176,0","-174,1","101,7","-121,7","176,0","-194,0","98,5","-135,0","176,0","-194,0","112,2"
,295,"-107,4","176,0","-177,5","101,8","-124,1","176,0","-197,9","98,5","-137,6","176,0","-197,9","112,2"
,300,"-109,4","176,0","-181,0","101,9","-126,5","176,0","-201,9","98,5","-140,3","176,0","-201,9","112,2"
"cnom=
30mm",310,"-113,5","176,0","-135,0","155,2","-131,3","176,0","-158,6","149,6","-145,6","176,0","-176,6","145,7"
,320,"-117,7","176,0","-140,0","155,2","-136,0","176,0","-164,4","149,6","-150,9","176,0","-183,1","145,7"
"cnom=
35mm",305,"-111,5","176,0","-132,6","155,2","-128,9","176,0","-155,7","149,6","-142,9","176,0","-173,3","145,7"
,315,"-115,6","176,0","-137,5","155,2","-133,7","176,0","-161,5","149,6","-148,3","176,0","-179,8","145,7"
