0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-0604-hh-100-cc,,,,,,,,,,,,,
HIT-HP MVX-0302-hh-050-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,32",,"0,60","2,08","0,32",,"0,67","2,14","0,32",,"0,67","2,14"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/25,"∅6/13,5",∅8,,∅6/25,∅6/13,∅8,,∅6/25,∅6/13
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-22,7","64,0","-22,7","64,0","-23,9","64,0","-23,9","64,0","-23,9","64,0","-23,9","64,0"
,130,"-24,2","64,0","-24,2","64,0","-25,3","64,0","-25,3","64,0","-25,3","64,0","-25,3","64,0"
,135,"-25,6","64,0","-25,6","64,0","-26,8","64,0","-26,8","64,0","-26,8","64,0","-26,8","64,0"
,140,"-27,1","64,0","-27,1","64,0","-28,3","64,0","-28,3","64,0","-28,3","64,0","-28,3","64,0"
,145,"-28,6","64,0","-28,6","64,0","-29,8","64,0","-29,8","64,0","-29,8","64,0","-29,8","64,0"
,150,"-30,1","64,0","-30,1","64,0","-31,2","64,0","-31,2","64,0","-31,2","64,0","-31,2","64,0"
,155,"-31,5","64,0","-31,5","64,0","-32,7","64,0","-32,7","64,0","-32,7","64,0","-32,7","64,0"
,160,"-33,0","64,0","-33,0","64,0","-34,2","64,0","-34,2","64,0","-34,2","64,0","-34,2","64,0"
,165,"-34,5","64,0","-34,5","64,0","-35,7","64,0","-35,7","64,0","-35,7","64,0","-35,7","64,0"
,170,"-36,0","64,0","-36,0","64,0","-37,1","64,0","-37,1","64,0","-37,1","64,0","-37,1","64,0"
,175,"-37,4","64,0","-37,4","64,0","-38,6","64,0","-38,6","64,0","-38,6","64,0","-38,6","64,0"
,180,"-38,9","64,0","-38,9","64,0","-40,1","64,0","-40,1","64,0","-40,1","64,0","-40,1","64,0"
,185,"-40,4","64,0","-40,4","64,0","-41,6","64,0","-41,6","64,0","-41,6","64,0","-41,6","64,0"
,190,"-41,9","64,0","-41,9","64,0","-43,0","64,0","-43,0","64,0","-43,0","64,0","-43,0","64,0"
,195,"-43,3","64,0","-43,3","64,0","-44,5","64,0","-44,5","64,0","-44,5","64,0","-44,5","64,0"
,200,"-44,8","64,0","-44,8","64,0","-46,0","64,0","-46,0","64,0","-46,0","64,0","-46,0","64,0"
,205,"-46,3","64,0","-46,3","64,0","-47,5","64,0","-47,5","64,0","-47,5","64,0","-47,5","64,0"
,210,"-47,8","64,0","-47,8","64,0","-48,9","64,0","-48,9","64,0","-48,9","64,0","-48,9","64,0"
,215,"-49,2","64,0","-49,2","64,0","-50,4","64,0","-50,4","64,0","-50,4","64,0","-50,4","64,0"
,220,"-50,7","64,0","-50,7","64,0","-51,9","64,0","-51,9","64,0","-51,9","64,0","-51,9","64,0"
,225,"-52,2","64,0","-52,2","64,0","-53,4","64,0","-53,4","64,0","-53,4","64,0","-53,4","64,0"
,230,"-53,7","64,0","-53,7","64,0","-54,8","64,0","-54,8","64,0","-54,8","64,0","-54,8","64,0"
