0,1,2,3,4,5,6,7,8,9,10,11,12,13
,265,"-107,9","160,0","-173,6","76,5","-122,7","160,0","-191,4","73,9","-134,2","160,0","-191,4","87,6"
,270,"-110,3","160,0","-177,5","76,7","-125,5","160,0","-195,8","73,9","-137,2","160,0","-195,8","87,6"
,275,"-112,7","160,0","-181,4","77,0","-128,2","160,0","-200,2","73,9","-140,2","160,0","-200,2","87,6"
,280,"-115,1","160,0","-185,2","77,2","-130,9","160,0","-204,7","73,9","-143,2","160,0","-204,7","87,6"
,285,"-117,5","160,0","-189,1","77,4","-133,6","160,0","-209,1","73,9","-146,1","160,0","-209,1","87,6"
,290,"-119,9","160,0","-192,9","77,6","-136,3","160,0","-213,5","73,9","-149,1","160,0","-213,5","87,6"
,295,"-122,2","160,0","-196,8","77,8","-139,0","160,0","-217,9","73,9","-152,1","160,0","-217,9","87,6"
,300,"-124,6","160,0","-200,7","78,0","-141,7","160,0","-222,4","73,9","-155,1","160,0","-222,4","87,6"
"cnom=
30mm",310,"-129,4","160,0","-151,9","137,5","-147,1","160,0","-175,8","131,4","-161,0","160,0","-197,5","123,1"
,320,"-134,1","160,0","-157,6","137,5","-152,5","160,0","-182,4","131,4","-167,0","160,0","-205,0","123,1"
"cnom=
35mm",305,"-127,0","160,0","-149,1","137,5","-144,4","160,0","-172,6","131,4","-158,0","160,0","-193,8","123,1"
,315,"-131,8","160,0","-154,7","137,5","-149,8","160,0","-179,1","131,4","-164,0","160,0","-201,2","123,1"
