0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-0910-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,19",,"1,22","4,90","0,19",,"1,32","5,00","0,19",,"1,32","5,00"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/23,∅8/10,∅8,,∅6/21,∅8/10,∅8,,∅6/21,∅8/10
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-38,8","160,0","-38,8","160,0","-39,9","160,0","-39,9","160,0","-39,9","160,0","-39,9","160,0"
,130,"-41,0","160,0","-41,0","160,0","-42,1","160,0","-42,1","160,0","-42,1","160,0","-42,1","160,0"
,135,"-43,2","160,0","-43,2","160,0","-44,3","160,0","-44,3","160,0","-44,3","160,0","-44,3","160,0"
,140,"-45,1","160,0","-45,1","160,0","-46,5","160,0","-46,5","160,0","-46,5","160,0","-46,5","160,0"
,145,"-47,1","160,0","-47,1","160,0","-48,7","160,0","-48,7","160,0","-48,7","160,0","-48,7","160,0"
,150,"-49,0","160,0","-49,0","160,0","-50,9","160,0","-50,9","160,0","-50,9","160,0","-50,9","160,0"
,155,"-50,9","160,0","-50,9","160,0","-53,2","160,0","-53,2","160,0","-53,2","160,0","-53,2","160,0"
,160,"-52,9","160,0","-52,9","160,0","-55,4","160,0","-55,4","160,0","-55,4","160,0","-55,4","160,0"
,165,"-54,8","160,0","-54,8","160,0","-57,6","160,0","-57,6","160,0","-57,6","160,0","-57,6","160,0"
,170,"-56,7","160,0","-56,7","160,0","-59,8","160,0","-59,8","160,0","-59,8","160,0","-59,8","160,0"
,175,"-58,7","160,0","-58,7","160,0","-62,0","160,0","-62,0","160,0","-62,0","160,0","-62,0","160,0"
,180,"-60,6","160,0","-60,6","160,0","-64,2","160,0","-64,2","160,0","-64,2","160,0","-64,2","160,0"
,185,"-62,5","160,0","-62,5","160,0","-66,4","160,0","-66,4","160,0","-66,4","160,0","-66,4","160,0"
,190,"-64,4","160,0","-64,4","160,0","-68,6","160,0","-68,6","160,0","-68,6","160,0","-68,6","160,0"
,195,"-66,4","160,0","-66,4","160,0","-70,9","160,0","-70,9","160,0","-70,9","160,0","-70,9","160,0"
,200,"-68,3","160,0","-68,3","160,0","-73,1","160,0","-73,1","160,0","-73,1","160,0","-73,1","160,0"
,205,"-70,2","160,0","-70,2","160,0","-75,3","160,0","-75,3","160,0","-75,3","160,0","-75,3","160,0"
,210,"-72,2","160,0","-72,2","160,0","-77,5","160,0","-77,5","160,0","-77,5","160,0","-77,5","160,0"
,215,"-74,1","160,0","-74,1","160,0","-79,7","160,0","-79,7","160,0","-79,7","160,0","-79,7","160,0"
,220,"-76,0","160,0","-76,0","160,0","-81,9","160,0","-81,9","160,0","-81,9","160,0","-81,9","160,0"
,225,"-78,0","160,0","-78,0","160,0","-84,1","160,0","-84,1","160,0","-84,1","160,0","-84,1","160,0"
,230,"-79,9","160,0","-79,9","160,0","-86,4","160,0","-86,4","160,0","-86,4","160,0","-86,4","160,0"
,235,"-81,8","160,0","-81,8","160,0","-88,6","160,0","-88,6","160,0","-88,6","160,0","-88,6","160,0"
,240,"-83,7","160,0","-83,7","160,0","-90,8","160,0","-90,8","160,0","-90,8","160,0","-90,8","160,0"
,245,"-85,7","160,0","-85,7","160,0","-93,0","160,0","-93,0","160,0","-93,0","160,0","-93,0","160,0"
,250,"-87,6","160,0","-87,6","160,0","-95,2","160,0","-95,2","160,0","-95,2","160,0","-95,2","160,0"
,255,"-89,5","160,0","-89,5","160,0","-97,4","160,0","-97,4","160,0","-97,4","160,0","-97,4","160,0"
,260,"-91,5","160,0","-91,5","160,0","-99,6","160,0","-99,6","160,0","-99,6","160,0","-99,6","160,0"
,265,"-93,4","160,0","-93,4","160,0","-101,8","160,0","-101,8","160,0","-101,8","160,0","-101,8","160,0"
,270,"-95,3","160,0","-95,3","160,0","-104,1","160,0","-104,1","160,0","-104,1","160,0","-104,1","160,0"
,275,"-97,3","160,0","-97,3","160,0","-106,3","160,0","-106,3","160,0","-106,3","160,0","-106,3","160,0"
,280,"-99,2","160,0","-99,2","160,0","-108,5","160,0","-108,5","160,0","-108,5","160,0","-108,5","160,0"
,285,"-101,1","160,0","-101,1","160,0","-110,7","160,0","-110,7","160,0","-110,7","160,0","-110,7","160,0"
