0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1407-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,42",,"1,16","3,68","0,42",,"1,30","3,87","0,42",,"1,30","3,87"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/24,"∅8/13,5",∅8,,"∅6/21,5","∅8/12,5",∅8,,"∅6/21,5","∅8/12,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-43,2","112,0","-46,7","66,9","-50,2","112,0","-50,4","111,0","-50,4","112,0","-50,4","112,0"
,130,"-46,1","112,0","-50,1","66,9","-53,6","112,0","-53,8","111,0","-53,8","112,0","-53,8","112,0"
,135,"-49,1","112,0","-53,6","66,9","-57,0","112,0","-57,2","111,0","-57,2","112,0","-57,2","112,0"
,140,"-52,0","112,0","-57,0","66,9","-60,4","112,0","-60,7","111,0","-60,7","112,0","-60,7","112,0"
,145,"-55,0","112,0","-60,5","66,9","-63,9","112,0","-64,1","111,0","-64,1","112,0","-64,1","112,0"
,150,"-58,0","112,0","-63,9","66,9","-67,3","112,0","-67,6","111,0","-67,6","112,0","-67,6","112,0"
,155,"-60,9","112,0","-67,4","66,9","-70,7","112,0","-71,0","111,0","-71,0","112,0","-71,0","112,0"
,160,"-63,9","112,0","-70,8","66,9","-74,1","112,0","-74,5","111,0","-74,5","112,0","-74,5","112,0"
,165,"-66,8","112,0","-74,2","66,9","-77,6","112,0","-77,9","111,0","-77,9","112,0","-77,9","112,0"
,170,"-69,8","112,0","-77,7","66,9","-81,0","112,0","-81,3","111,0","-81,3","112,0","-81,3","112,0"
,175,"-72,8","112,0","-81,1","66,9","-84,4","112,0","-84,8","111,0","-84,8","112,0","-84,8","112,0"
,180,"-75,7","112,0","-84,6","66,9","-87,8","112,0","-88,2","111,0","-88,2","112,0","-88,2","112,0"
,185,"-78,7","112,0","-88,0","66,9","-91,2","112,0","-91,7","111,0","-91,7","112,0","-91,7","112,0"
,190,"-81,6","112,0","-91,5","66,9","-94,7","112,0","-95,1","111,0","-95,1","112,0","-95,1","112,0"
,195,"-84,6","112,0","-94,9","66,9","-98,1","112,0","-98,5","111,0","-98,5","112,0","-98,5","112,0"
,200,"-87,6","112,0","-98,3","66,9","-101,5","112,0","-102,0","111,0","-102,0","112,0","-102,0","112,0"
,205,"-90,5","112,0","-101,8","66,9","-104,9","112,0","-105,4","111,0","-105,4","112,0","-105,4","112,0"
,210,"-93,5","112,0","-105,2","66,9","-108,3","112,0","-108,9","111,0","-108,9","112,0","-108,9","112,0"
,215,"-96,4","112,0","-108,7","66,9","-111,8","112,0","-112,3","111,0","-112,3","112,0","-112,3","112,0"
,220,"-99,4","112,0","-112,1","66,9","-115,2","112,0","-115,8","111,0","-115,8","112,0","-115,8","112,0"
,225,"-102,4","112,0","-115,5","66,9","-118,6","112,0","-119,2","111,0","-119,2","112,0","-119,2","112,0"
,230,"-105,3","112,0","-118,6","68,5","-122,0","112,0","-122,6","111,0","-122,6","112,0","-122,6","112,0"
,235,"-108,3","112,0","-121,6","70,2","-125,4","112,0","-126,1","111,0","-126,1","112,0","-126,1","112,0"
,240,"-111,3","112,0","-124,6","71,7","-128,9","112,0","-129,5","111,0","-129,5","112,0","-129,5","112,0"
,245,"-114,2","112,0","-127,6","73,1","-132,3","112,0","-133,0","111,0","-133,0","112,0","-133,0","112,0"
,250,"-117,2","112,0","-130,6","74,4","-135,7","112,0","-136,4","111,0","-136,4","112,0","-136,4","112,0"
,255,"-120,1","112,0","-133,6","75,6","-139,1","112,0","-139,9","111,0","-139,9","112,0","-139,9","112,0"
,260,"-123,1","112,0","-136,6","76,7","-142,6","112,0","-143,3","111,0","-143,3","112,0","-143,3","112,0"
,265,"-126,1","112,0","-139,6","77,8","-146,0","112,0","-146,7","111,0","-146,7","112,0","-146,7","112,0"
,270,"-129,0","112,0","-142,6","78,8","-149,4","112,0","-150,2","111,0","-150,2","112,0","-150,2","112,0"
,275,"-132,0","112,0","-145,6","79,7","-152,8","112,0","-153,6","111,0","-153,6","112,0","-153,6","112,0"
,280,"-134,9","112,0","-148,6","80,6","-156,2","112,0","-157,1","111,0","-157,1","112,0","-157,1","112,0"
,285,"-137,9","112,0","-151,6","81,4","-159,7","112,0","-160,5","111,0","-160,5","112,0","-160,5","112,0"
,290,"-140,9","112,0","-154,6","82,2","-163,1","112,0","-163,9","111,0","-163,9","112,0","-163,9","112,0"
,295,"-143,8","112,0","-157,6","82,9","-166,5","112,0","-167,4","111,0","-167,4","112,0","-167,4","112,0"
,300,"-146,8","112,0","-160,6","83,6","-169,9","112,0","-170,8","111,0","-170,8","112,0","-170,8","112,0"
"cnom=
30mm",310,"-118,8","112,0","-118,8","112,0","-138,9","112,0","-138,9","112,0","-155,4","112,0","-155,4","112,0"
,320,"-123,3","112,0","-123,3","112,0","-144,2","112,0","-144,2","112,0","-161,3","112,0","-161,3","112,0"
"cnom=
35mm",305,"-116,6","112,0","-116,6","112,0","-136,3","112,0","-136,3","112,0","-152,4","112,0","-152,4","112,0"
,315,"-121,0","112,0","-121,0","112,0","-141,6","112,0","-141,6","112,0","-158,4","112,0","-158,4","112,0"
