0,1,2,3,4,5,6,7,8,9,10,11,12,13
,215,"-84,1","160,0","-102,8","129,7","-95,7","160,0","-111,2","135,3","-104,4","160,0","-111,2","149,1"
,220,"-86,5","160,0","-105,6","130,1","-98,4","160,0","-114,4","135,3","-107,4","160,0","-114,4","149,1"
,225,"-88,9","160,0","-108,4","130,4","-101,1","160,0","-117,6","135,3","-110,4","160,0","-117,6","149,1"
,230,"-91,3","160,0","-111,2","130,7","-103,8","160,0","-120,8","135,3","-113,4","160,0","-120,8","149,1"
,235,"-93,6","160,0","-114,0","130,9","-106,5","160,0","-124,0","135,3","-116,3","160,0","-124,0","149,1"
,240,"-96,0","160,0","-116,7","131,2","-109,2","160,0","-127,2","135,3","-119,3","160,0","-127,2","149,1"
,245,"-98,4","160,0","-119,5","131,4","-111,9","160,0","-130,4","135,3","-122,3","160,0","-130,4","149,1"
,250,"-100,8","160,0","-122,3","131,6","-114,6","160,0","-133,6","135,3","-125,3","160,0","-133,6","149,1"
,255,"-103,2","160,0","-125,1","131,8","-117,3","160,0","-136,8","135,3","-128,3","160,0","-136,8","149,1"
,260,"-105,6","160,0","-127,9","132,0","-120,0","160,0","-140,0","135,3","-131,2","160,0","-140,0","149,1"
,265,"-107,9","160,0","-130,7","132,2","-122,7","160,0","-143,2","135,3","-134,2","160,0","-143,2","149,1"
,270,"-110,3","160,0","-133,5","132,4","-125,5","160,0","-146,4","135,3","-137,2","160,0","-146,4","149,1"
,275,"-112,7","160,0","-136,3","132,6","-128,2","160,0","-149,6","135,3","-140,2","160,0","-149,6","149,1"
,280,"-115,1","160,0","-139,0","132,8","-130,9","160,0","-152,7","135,3","-143,2","160,0","-152,7","149,1"
,285,"-117,5","160,0","-141,8","132,9","-133,6","160,0","-155,9","135,3","-146,1","160,0","-155,9","149,1"
,290,"-119,9","160,0","-144,6","133,1","-136,3","160,0","-159,1","135,3","-149,1","160,0","-159,1","149,1"
,295,"-122,2","160,0","-147,4","133,2","-139,0","160,0","-162,3","135,3","-152,1","160,0","-162,3","149,1"
,300,"-124,6","160,0","-150,2","133,4","-141,7","160,0","-165,5","135,3","-155,1","160,0","-165,5","149,1"
"cnom=
30mm",310,"-112,1","160,0","-112,1","160,0","-131,3","160,0","-131,3","160,0","-146,1","160,0","-146,1","160,0"
,320,"-116,2","160,0","-116,2","160,0","-136,1","160,0","-136,1","160,0","-151,5","160,0","-151,5","160,0"
"cnom=
35mm",305,"-110,0","160,0","-110,0","160,0","-128,9","160,0","-128,9","160,0","-143,5","160,0","-143,5","160,0"
,315,"-114,1","160,0","-114,1","160,0","-133,7","160,0","-133,7","160,0","-148,8","160,0","-148,8","160,0"
