0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1312-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,22",,"1,57","5,59","0,23",,"1,74","5,80","0,23",,"1,74","5,90"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,"∅6/17,5","∅8/8,5",∅8,,∅6/16,"∅8/8,5",∅8,,∅6/16,"∅8/8,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-32,5","192,0","-52,6","124,4","-38,5","192,0","-55,8","135,3","-42,9","192,0","-55,8","149,1"
,130,"-34,3","192,0","-55,4","125,5","-40,5","192,0","-59,0","135,3","-45,3","192,0","-59,0","149,1"
,135,"-36,0","192,0","-58,2","126,4","-42,6","192,0","-62,2","135,3","-47,6","192,0","-62,2","149,1"
,140,"-37,8","192,0","-61,0","127,2","-44,7","192,0","-65,4","135,3","-49,9","192,0","-65,4","149,1"
,145,"-39,5","192,0","-63,8","128,0","-46,7","192,0","-68,6","135,3","-52,3","192,0","-68,6","149,1"
,150,"-41,2","192,0","-66,6","128,6","-48,8","192,0","-71,8","135,3","-54,6","192,0","-71,8","149,1"
,155,"-43,0","192,0","-69,4","129,2","-50,8","192,0","-75,0","135,3","-57,0","192,0","-75,0","149,1"
,160,"-44,7","192,0","-72,1","129,7","-52,9","192,0","-78,2","135,3","-59,3","192,0","-78,2","149,1"
,165,"-46,5","192,0","-74,9","130,2","-55,0","192,0","-81,4","135,3","-61,6","192,0","-81,4","149,1"
,170,"-48,2","192,0","-77,7","130,6","-57,0","192,0","-84,6","135,3","-64,0","192,0","-84,6","149,1"
,175,"-50,0","192,0","-80,5","131,0","-59,1","192,0","-87,8","135,3","-66,3","192,0","-87,8","149,1"
,180,"-51,7","192,0","-83,3","131,3","-61,2","192,0","-91,0","135,3","-68,6","192,0","-91,0","149,1"
,185,"-53,4","192,0","-86,1","131,7","-63,2","192,0","-94,2","135,3","-71,0","192,0","-94,2","149,1"
