0,1,2,3,4,5,6,7,8,9,10,11,12,13
,175,"-27,9","96,0","-27,9","96,0","-28,3","96,0","-28,3","96,0","-28,3","96,0","-28,3","96,0"
,180,"-28,9","96,0","-28,9","96,0","-29,3","96,0","-29,3","96,0","-29,3","96,0","-29,3","96,0"
,185,"-29,9","96,0","-29,9","96,0","-30,2","96,0","-30,2","96,0","-30,2","96,0","-30,2","96,0"
,190,"-30,9","96,0","-30,9","96,0","-31,2","96,0","-31,2","96,0","-31,2","96,0","-31,2","96,0"
,195,"-31,9","96,0","-31,9","96,0","-32,2","96,0","-32,2","96,0","-32,2","96,0","-32,2","96,0"
,200,"-32,8","96,0","-32,8","96,0","-33,2","96,0","-33,2","96,0","-33,2","96,0","-33,2","96,0"
,205,"-33,8","96,0","-33,8","96,0","-34,2","96,0","-34,2","96,0","-34,2","96,0","-34,2","96,0"
,210,"-34,8","96,0","-34,8","96,0","-35,2","96,0","-35,2","96,0","-35,2","96,0","-35,2","96,0"
,215,"-35,8","96,0","-35,8","96,0","-36,1","96,0","-36,1","96,0","-36,1","96,0","-36,1","96,0"
,220,"-36,8","96,0","-36,8","96,0","-37,1","96,0","-37,1","96,0","-37,1","96,0","-37,1","96,0"
,225,"-37,8","96,0","-37,8","96,0","-38,1","96,0","-38,1","96,0","-38,1","96,0","-38,1","96,0"
,230,"-38,7","96,0","-38,7","96,0","-39,1","96,0","-39,1","96,0","-39,1","96,0","-39,1","96,0"
,235,"-39,7","96,0","-39,7","96,0","-40,1","96,0","-40,1","96,0","-40,1","96,0","-40,1","96,0"
,240,"-40,7","96,0","-40,7","96,0","-41,1","96,0","-41,1","96,0","-41,1","96,0","-41,1","96,0"
,245,"-41,7","96,0","-41,7","96,0","-42,0","96,0","-42,0","96,0","-42,0","96,0","-42,0","96,0"
,250,"-42,7","96,0","-42,7","96,0","-43,0","96,0","-43,0","96,0","-43,0","96,0","-43,0","96,0"
,255,"-43,7","96,0","-43,7","96,0","-44,0","96,0","-44,0","96,0","-44,0","96,0","-44,0","96,0"
,260,"-44,6","96,0","-44,6","96,0","-45,0","96,0","-45,0","96,0","-45,0","96,0","-45,0","96,0"
,265,"-45,6","96,0","-45,6","96,0","-46,0","96,0","-46,0","96,0","-46,0","96,0","-46,0","96,0"
,270,"-46,6","96,0","-46,6","96,0","-47,0","96,0","-47,0","96,0","-47,0","96,0","-47,0","96,0"
,275,"-47,6","96,0","-47,6","96,0","-47,9","96,0","-47,9","96,0","-47,9","96,0","-47,9","96,0"
,280,"-48,6","96,0","-48,6","96,0","-48,9","96,0","-48,9","96,0","-48,9","96,0","-48,9","96,0"
,285,"-49,6","96,0","-49,6","96,0","-49,9","96,0","-49,9","96,0","-49,9","96,0","-49,9","96,0"
,290,"-50,5","96,0","-50,5","96,0","-50,9","96,0","-50,9","96,0","-50,9","96,0","-50,9","96,0"
,295,"-51,5","96,0","-51,5","96,0","-51,9","96,0","-51,9","96,0","-51,9","96,0","-51,9","96,0"
,300,"-52,5","96,0","-52,5","96,0","-52,9","96,0","-52,9","96,0","-52,9","96,0","-52,9","96,0"
"cnom=
30mm",310,"-49,8","96,0","-49,8","96,0","-54,8","96,0","-54,8","96,0","-54,8","96,0","-54,8","96,0"
,320,"-51,6","96,0","-51,6","96,0","-56,8","96,0","-56,8","96,0","-56,8","96,0","-56,8","96,0"
"cnom=
35mm",305,"-48,9","96,0","-48,9","96,0","-53,8","96,0","-53,8","96,0","-53,8","96,0","-53,8","96,0"
,315,"-50,7","96,0","-50,7","96,0","-55,8","96,0","-55,8","96,0","-55,8","96,0","-55,8","96,0"
