0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-0810-hh-100-cc,,,,,,,,,,,,,
HIT-HP MVX-0405-hh-050-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,17",,"1,15","4,83","0,17",,"1,24","4,92","0,17",,"1,24","4,92"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,"∅6/24,5",∅8/10,∅8,,"∅6/22,5",∅8/10,∅8,,"∅6/22,5",∅8/10
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-35,2","160,0","-35,2","160,0","-36,1","160,0","-36,1","160,0","-36,1","160,0","-36,1","160,0"
,130,"-37,2","160,0","-37,2","160,0","-38,0","160,0","-38,0","160,0","-38,0","160,0","-38,0","160,0"
,135,"-39,2","160,0","-39,2","160,0","-40,0","160,0","-40,0","160,0","-40,0","160,0","-40,0","160,0"
,140,"-41,1","160,0","-41,1","160,0","-42,0","160,0","-42,0","160,0","-42,0","160,0","-42,0","160,0"
,145,"-43,1","160,0","-43,1","160,0","-43,9","160,0","-43,9","160,0","-43,9","160,0","-43,9","160,0"
,150,"-45,1","160,0","-45,1","160,0","-45,9","160,0","-45,9","160,0","-45,9","160,0","-45,9","160,0"
,155,"-47,0","160,0","-47,0","160,0","-47,9","160,0","-47,9","160,0","-47,9","160,0","-47,9","160,0"
,160,"-49,0","160,0","-49,0","160,0","-49,8","160,0","-49,8","160,0","-49,8","160,0","-49,8","160,0"
,165,"-51,0","160,0","-51,0","160,0","-51,8","160,0","-51,8","160,0","-51,8","160,0","-51,8","160,0"
,170,"-52,9","160,0","-52,9","160,0","-53,8","160,0","-53,8","160,0","-53,8","160,0","-53,8","160,0"
,175,"-54,9","160,0","-54,9","160,0","-55,7","160,0","-55,7","160,0","-55,7","160,0","-55,7","160,0"
,180,"-56,9","160,0","-56,9","160,0","-57,7","160,0","-57,7","160,0","-57,7","160,0","-57,7","160,0"
,185,"-58,8","160,0","-58,8","160,0","-59,7","160,0","-59,7","160,0","-59,7","160,0","-59,7","160,0"
,190,"-60,8","160,0","-60,8","160,0","-61,6","160,0","-61,6","160,0","-61,6","160,0","-61,6","160,0"
,195,"-62,8","160,0","-62,8","160,0","-63,6","160,0","-63,6","160,0","-63,6","160,0","-63,6","160,0"
