0,1,2,3,4,5,6,7,8,9,10,11,12,13
,155,"-47,3","96,0","-47,3","96,0","-49,1","96,0","-49,1","96,0","-49,1","96,0","-49,1","96,0"
,160,"-49,5","96,0","-49,5","96,0","-51,3","96,0","-51,3","96,0","-51,3","96,0","-51,3","96,0"
,165,"-51,7","96,0","-51,7","96,0","-53,5","96,0","-53,5","96,0","-53,5","96,0","-53,5","96,0"
,170,"-53,9","96,0","-53,9","96,0","-55,7","96,0","-55,7","96,0","-55,7","96,0","-55,7","96,0"
,175,"-56,2","96,0","-56,2","96,0","-57,9","96,0","-57,9","96,0","-57,9","96,0","-57,9","96,0"
,180,"-58,4","96,0","-58,4","96,0","-60,1","96,0","-60,1","96,0","-60,1","96,0","-60,1","96,0"
,185,"-60,6","96,0","-60,6","96,0","-62,3","96,0","-62,3","96,0","-62,3","96,0","-62,3","96,0"
,190,"-62,8","96,0","-62,8","96,0","-64,6","96,0","-64,6","96,0","-64,6","96,0","-64,6","96,0"
,195,"-65,0","96,0","-65,0","96,0","-66,8","96,0","-66,8","96,0","-66,8","96,0","-66,8","96,0"
,200,"-67,2","96,0","-67,2","96,0","-69,0","96,0","-69,0","96,0","-69,0","96,0","-69,0","96,0"
,205,"-69,4","96,0","-69,4","96,0","-71,2","96,0","-71,2","96,0","-71,2","96,0","-71,2","96,0"
,210,"-71,6","96,0","-71,6","96,0","-73,4","96,0","-73,4","96,0","-73,4","96,0","-73,4","96,0"
,215,"-73,9","96,0","-73,9","96,0","-75,6","96,0","-75,6","96,0","-75,6","96,0","-75,6","96,0"
,220,"-76,0","96,0","-76,0","96,0","-77,8","96,0","-77,8","96,0","-77,8","96,0","-77,8","96,0"
,225,"-78,0","96,0","-78,0","96,0","-80,0","96,0","-80,0","96,0","-80,0","96,0","-80,0","96,0"
,230,"-79,9","96,0","-79,9","96,0","-82,3","96,0","-82,3","96,0","-82,3","96,0","-82,3","96,0"
,235,"-81,8","96,0","-81,8","96,0","-84,5","96,0","-84,5","96,0","-84,5","96,0","-84,5","96,0"
,240,"-83,7","96,0","-83,7","96,0","-86,7","96,0","-86,7","96,0","-86,7","96,0","-86,7","96,0"
,245,"-85,7","96,0","-85,7","96,0","-88,9","96,0","-88,9","96,0","-88,9","96,0","-88,9","96,0"
,250,"-87,6","96,0","-87,6","96,0","-91,1","96,0","-91,1","96,0","-91,1","96,0","-91,1","96,0"
,255,"-89,5","96,0","-89,5","96,0","-93,3","96,0","-93,3","96,0","-93,3","96,0","-93,3","96,0"
,260,"-91,5","96,0","-91,5","96,0","-95,5","96,0","-95,5","96,0","-95,5","96,0","-95,5","96,0"
,265,"-93,4","96,0","-93,4","96,0","-97,7","96,0","-97,7","96,0","-97,7","96,0","-97,7","96,0"
,270,"-95,3","96,0","-95,3","96,0","-100,0","96,0","-100,0","96,0","-100,0","96,0","-100,0","96,0"
,275,"-97,3","96,0","-97,3","96,0","-102,2","96,0","-102,2","96,0","-102,2","96,0","-102,2","96,0"
,280,"-99,2","96,0","-99,2","96,0","-104,4","96,0","-104,4","96,0","-104,4","96,0","-104,4","96,0"
,285,"-101,1","96,0","-101,1","96,0","-106,6","96,0","-106,6","96,0","-106,6","96,0","-106,6","96,0"
,290,"-103,0","96,0","-103,0","96,0","-108,8","96,0","-108,8","96,0","-108,8","96,0","-108,8","96,0"
,295,"-105,0","96,0","-105,0","96,0","-111,0","96,0","-111,0","96,0","-111,0","96,0","-111,0","96,0"
,300,"-106,9","96,0","-106,9","96,0","-113,2","96,0","-113,2","96,0","-113,2","96,0","-113,2","96,0"
"cnom=
30mm",310,"-78,1","96,0","-78,1","96,0","-92,4","96,0","-92,4","96,0","-102,4","96,0","-102,4","96,0"
,320,"-80,9","96,0","-80,9","96,0","-95,8","96,0","-95,8","96,0","-106,2","96,0","-106,2","96,0"
"cnom=
35mm",305,"-76,6","96,0","-76,6","96,0","-90,7","96,0","-90,7","96,0","-100,5","96,0","-100,5","96,0"
,315,"-79,5","96,0","-79,5","96,0","-94,1","96,0","-94,1","96,0","-104,3","96,0","-104,3","96,0"
