0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1206-hh-100-cc,,,,,,,,,,,,,
HIT-HP MVX-0603-hh-050-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,42",,"0,99","3,16","0,42",,"1,11","3,32","0,42",,"1,11","3,32"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/25,"∅8/15,5",∅8,,∅6/25,∅8/15,∅8,,∅6/25,∅8/15
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-37,0","96,0","-40,0","57,3","-43,0","96,0","-43,2","95,1","-43,2","96,0","-43,2","96,0"
,130,"-39,5","96,0","-43,0","57,3","-45,9","96,0","-46,1","95,1","-46,1","96,0","-46,1","96,0"
,135,"-42,1","96,0","-45,9","57,3","-48,9","96,0","-49,1","95,1","-49,1","96,0","-49,1","96,0"
,140,"-44,6","96,0","-48,9","57,3","-51,8","96,0","-52,0","95,1","-52,0","96,0","-52,0","96,0"
,145,"-47,1","96,0","-51,8","57,3","-54,7","96,0","-55,0","95,1","-55,0","96,0","-55,0","96,0"
,150,"-49,7","96,0","-54,8","57,3","-57,7","96,0","-57,9","95,1","-57,9","96,0","-57,9","96,0"
,155,"-52,2","96,0","-57,7","57,3","-60,6","96,0","-60,9","95,1","-60,9","96,0","-60,9","96,0"
,160,"-54,8","96,0","-60,7","57,3","-63,5","96,0","-63,8","95,1","-63,8","96,0","-63,8","96,0"
,165,"-57,3","96,0","-63,6","57,3","-66,5","96,0","-66,8","95,1","-66,8","96,0","-66,8","96,0"
,170,"-59,8","96,0","-66,6","57,3","-69,4","96,0","-69,7","95,1","-69,7","96,0","-69,7","96,0"
,175,"-62,4","96,0","-69,5","57,3","-72,3","96,0","-72,7","95,1","-72,7","96,0","-72,7","96,0"
