0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1108-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,29",,"1,17","4,11","0,29",,"1,29","4,23","0,29",,"1,29","4,23"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/24,∅8/12,∅8,,"∅6/21,5","∅8/11,5",∅8,,"∅6/21,5","∅8/11,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-42,8","128,0","-42,8","128,0","-44,8","128,0","-44,8","128,0","-44,8","128,0","-44,8","128,0"
,130,"-45,5","128,0","-45,5","128,0","-47,5","128,0","-47,5","128,0","-47,5","128,0","-47,5","128,0"
,135,"-48,2","128,0","-48,2","128,0","-50,2","128,0","-50,2","128,0","-50,2","128,0","-50,2","128,0"
,140,"-50,9","128,0","-50,9","128,0","-52,9","128,0","-52,9","128,0","-52,9","128,0","-52,9","128,0"
,145,"-53,6","128,0","-53,6","128,0","-55,6","128,0","-55,6","128,0","-55,6","128,0","-55,6","128,0"
,150,"-56,3","128,0","-56,3","128,0","-58,3","128,0","-58,3","128,0","-58,3","128,0","-58,3","128,0"
,155,"-59,0","128,0","-59,0","128,0","-61,0","128,0","-61,0","128,0","-61,0","128,0","-61,0","128,0"
,160,"-61,7","128,0","-61,7","128,0","-63,7","128,0","-63,7","128,0","-63,7","128,0","-63,7","128,0"
,165,"-64,4","128,0","-64,4","128,0","-66,4","128,0","-66,4","128,0","-66,4","128,0","-66,4","128,0"
,170,"-67,1","128,0","-67,1","128,0","-69,1","128,0","-69,1","128,0","-69,1","128,0","-69,1","128,0"
,175,"-69,9","128,0","-69,9","128,0","-71,8","128,0","-71,8","128,0","-71,8","128,0","-71,8","128,0"
,180,"-72,3","128,0","-72,3","128,0","-74,5","128,0","-74,5","128,0","-74,5","128,0","-74,5","128,0"
,185,"-74,6","128,0","-74,6","128,0","-77,2","128,0","-77,2","128,0","-77,2","128,0","-77,2","128,0"
,190,"-77,0","128,0","-77,0","128,0","-79,9","128,0","-79,9","128,0","-79,9","128,0","-79,9","128,0"
,195,"-79,3","128,0","-79,3","128,0","-82,6","128,0","-82,6","128,0","-82,6","128,0","-82,6","128,0"
,200,"-81,7","128,0","-81,7","128,0","-85,3","128,0","-85,3","128,0","-85,3","128,0","-85,3","128,0"
,205,"-84,1","128,0","-84,1","128,0","-88,1","128,0","-88,1","128,0","-88,1","128,0","-88,1","128,0"
,210,"-86,4","128,0","-86,4","128,0","-90,8","128,0","-90,8","128,0","-90,8","128,0","-90,8","128,0"
,215,"-88,8","128,0","-88,8","128,0","-93,5","128,0","-93,5","128,0","-93,5","128,0","-93,5","128,0"
,220,"-91,1","128,0","-91,1","128,0","-96,2","128,0","-96,2","128,0","-96,2","128,0","-96,2","128,0"
,225,"-93,5","128,0","-93,5","128,0","-98,9","128,0","-98,9","128,0","-98,9","128,0","-98,9","128,0"
,230,"-95,9","128,0","-95,9","128,0","-101,6","128,0","-101,6","128,0","-101,6","128,0","-101,6","128,0"
,235,"-98,2","128,0","-98,2","128,0","-104,3","128,0","-104,3","128,0","-104,3","128,0","-104,3","128,0"
,240,"-100,6","128,0","-100,6","128,0","-107,0","128,0","-107,0","128,0","-107,0","128,0","-107,0","128,0"
,245,"-102,9","128,0","-102,9","128,0","-109,7","128,0","-109,7","128,0","-109,7","128,0","-109,7","128,0"
,250,"-105,3","128,0","-105,3","128,0","-112,4","128,0","-112,4","128,0","-112,4","128,0","-112,4","128,0"
,255,"-107,6","128,0","-107,6","128,0","-115,1","128,0","-115,1","128,0","-115,1","128,0","-115,1","128,0"
,260,"-110,0","128,0","-110,0","128,0","-117,8","128,0","-117,8","128,0","-117,8","128,0","-117,8","128,0"
,265,"-112,4","128,0","-112,4","128,0","-120,5","128,0","-120,5","128,0","-120,5","128,0","-120,5","128,0"
,270,"-114,7","128,0","-114,7","128,0","-123,2","128,0","-123,2","128,0","-123,2","128,0","-123,2","128,0"
,275,"-117,1","128,0","-117,1","128,0","-125,9","128,0","-125,9","128,0","-125,9","128,0","-125,9","128,0"
,280,"-119,4","128,0","-119,4","128,0","-128,6","128,0","-128,6","128,0","-128,6","128,0","-128,6","128,0"
,285,"-121,8","128,0","-121,8","128,0","-131,3","128,0","-131,3","128,0","-131,3","128,0","-131,3","128,0"
,290,"-124,2","128,0","-124,2","128,0","-134,0","128,0","-134,0","128,0","-134,0","128,0","-134,0","128,0"
,295,"-126,5","128,0","-126,5","128,0","-136,7","128,0","-136,7","128,0","-136,7","128,0","-136,7","128,0"
,300,"-128,9","128,0","-128,9","128,0","-139,4","128,0","-139,4","128,0","-139,4","128,0","-139,4","128,0"
"cnom=
30mm",310,"-95,9","128,0","-95,9","128,0","-110,8","128,0","-110,8","128,0","-124,6","128,0","-124,6","128,0"
,320,"-99,4","128,0","-99,4","128,0","-114,8","128,0","-114,8","128,0","-129,2","128,0","-129,2","128,0"
"cnom=
35mm",305,"-94,2","128,0","-94,2","128,0","-108,8","128,0","-108,8","128,0","-122,3","128,0","-122,3","128,0"
,315,"-97,7","128,0","-97,7","128,0","-112,8","128,0","-112,8","128,0","-126,9","128,0","-126,9","128,0"
