0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1007-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,30",,"1,04","3,61","0,30",,"1,15","3,72","0,30",,"1,15","3,72"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/25,"∅8/13,5",∅8,,"∅6/24,5","∅8/13,5",∅8,,"∅6/24,5","∅8/13,5"
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-38,4","112,0","-38,4","112,0","-40,3","112,0","-40,3","112,0","-40,3","112,0","-40,3","112,0"
,130,"-40,9","112,0","-40,9","112,0","-42,8","112,0","-42,8","112,0","-42,8","112,0","-42,8","112,0"
,135,"-43,4","112,0","-43,4","112,0","-45,2","112,0","-45,2","112,0","-45,2","112,0","-45,2","112,0"
,140,"-45,8","112,0","-45,8","112,0","-47,7","112,0","-47,7","112,0","-47,7","112,0","-47,7","112,0"
,145,"-48,3","112,0","-48,3","112,0","-50,1","112,0","-50,1","112,0","-50,1","112,0","-50,1","112,0"
,150,"-50,7","112,0","-50,7","112,0","-52,6","112,0","-52,6","112,0","-52,6","112,0","-52,6","112,0"
,155,"-53,2","112,0","-53,2","112,0","-55,1","112,0","-55,1","112,0","-55,1","112,0","-55,1","112,0"
,160,"-55,7","112,0","-55,7","112,0","-57,5","112,0","-57,5","112,0","-57,5","112,0","-57,5","112,0"
,165,"-58,1","112,0","-58,1","112,0","-60,0","112,0","-60,0","112,0","-60,0","112,0","-60,0","112,0"
,170,"-60,6","112,0","-60,6","112,0","-62,4","112,0","-62,4","112,0","-62,4","112,0","-62,4","112,0"
,175,"-63,0","112,0","-63,0","112,0","-64,9","112,0","-64,9","112,0","-64,9","112,0","-64,9","112,0"
,180,"-65,5","112,0","-65,5","112,0","-67,3","112,0","-67,3","112,0","-67,3","112,0","-67,3","112,0"
,185,"-67,9","112,0","-67,9","112,0","-69,8","112,0","-69,8","112,0","-69,8","112,0","-69,8","112,0"
,190,"-70,4","112,0","-70,4","112,0","-72,3","112,0","-72,3","112,0","-72,3","112,0","-72,3","112,0"
,195,"-72,9","112,0","-72,9","112,0","-74,7","112,0","-74,7","112,0","-74,7","112,0","-74,7","112,0"
,200,"-75,1","112,0","-75,1","112,0","-77,2","112,0","-77,2","112,0","-77,2","112,0","-77,2","112,0"
,205,"-77,2","112,0","-77,2","112,0","-79,6","112,0","-79,6","112,0","-79,6","112,0","-79,6","112,0"
,210,"-79,4","112,0","-79,4","112,0","-82,1","112,0","-82,1","112,0","-82,1","112,0","-82,1","112,0"
,215,"-81,5","112,0","-81,5","112,0","-84,6","112,0","-84,6","112,0","-84,6","112,0","-84,6","112,0"
,220,"-83,7","112,0","-83,7","112,0","-87,0","112,0","-87,0","112,0","-87,0","112,0","-87,0","112,0"
,225,"-85,8","112,0","-85,8","112,0","-89,5","112,0","-89,5","112,0","-89,5","112,0","-89,5","112,0"
,230,"-88,0","112,0","-88,0","112,0","-91,9","112,0","-91,9","112,0","-91,9","112,0","-91,9","112,0"
,235,"-90,1","112,0","-90,1","112,0","-94,4","112,0","-94,4","112,0","-94,4","112,0","-94,4","112,0"
,240,"-92,2","112,0","-92,2","112,0","-96,9","112,0","-96,9","112,0","-96,9","112,0","-96,9","112,0"
,245,"-94,4","112,0","-94,4","112,0","-99,3","112,0","-99,3","112,0","-99,3","112,0","-99,3","112,0"
,250,"-96,5","112,0","-96,5","112,0","-101,8","112,0","-101,8","112,0","-101,8","112,0","-101,8","112,0"
,255,"-98,7","112,0","-98,7","112,0","-104,2","112,0","-104,2","112,0","-104,2","112,0","-104,2","112,0"
,260,"-100,8","112,0","-100,8","112,0","-106,7","112,0","-106,7","112,0","-106,7","112,0","-106,7","112,0"
,265,"-103,0","112,0","-103,0","112,0","-109,1","112,0","-109,1","112,0","-109,1","112,0","-109,1","112,0"
,270,"-105,1","112,0","-105,1","112,0","-111,6","112,0","-111,6","112,0","-111,6","112,0","-111,6","112,0"
,275,"-107,2","112,0","-107,2","112,0","-114,1","112,0","-114,1","112,0","-114,1","112,0","-114,1","112,0"
,280,"-109,4","112,0","-109,4","112,0","-116,5","112,0","-116,5","112,0","-116,5","112,0","-116,5","112,0"
,285,"-111,5","112,0","-111,5","112,0","-119,0","112,0","-119,0","112,0","-119,0","112,0","-119,0","112,0"
,290,"-113,7","112,0","-113,7","112,0","-121,4","112,0","-121,4","112,0","-121,4","112,0","-121,4","112,0"
,295,"-115,8","112,0","-115,8","112,0","-123,9","112,0","-123,9","112,0","-123,9","112,0","-123,9","112,0"
,300,"-118,0","112,0","-118,0","112,0","-126,4","112,0","-126,4","112,0","-126,4","112,0","-126,4","112,0"
"cnom=
30mm",310,"-87,0","112,0","-87,0","112,0","-101,7","112,0","-101,7","112,0","-113,0","112,0","-113,0","112,0"
,320,"-90,2","112,0","-90,2","112,0","-105,5","112,0","-105,5","112,0","-117,1","112,0","-117,1","112,0"
"cnom=
35mm",305,"-85,4","112,0","-85,4","112,0","-99,9","112,0","-99,9","112,0","-110,9","112,0","-110,9","112,0"
,315,"-88,6","112,0","-88,6","112,0","-103,6","112,0","-103,6","112,0","-115,1","112,0","-115,1","112,0"
