0,1,2,3,4,5,6,7,8,9,10,11,12,13
,175,"-50,0","192,0","-75,3","141,9","-59,1","192,0","-81,8","147,6","-66,3","192,0","-81,8","161,4"
,180,"-51,7","192,0","-77,9","142,3","-61,2","192,0","-84,7","147,6","-68,6","192,0","-84,7","161,4"
,185,"-53,4","192,0","-80,4","142,6","-63,2","192,0","-87,7","147,6","-71,0","192,0","-87,7","161,4"
,190,"-55,2","192,0","-83,0","142,9","-65,3","192,0","-90,6","147,6","-73,3","192,0","-90,6","161,4"
,195,"-56,9","192,0","-85,6","143,2","-67,3","192,0","-93,6","147,6","-75,7","192,0","-93,6","161,4"
,200,"-58,7","192,0","-88,2","143,4","-69,4","192,0","-96,5","147,6","-78,0","192,0","-96,5","161,4"
,205,"-60,4","192,0","-90,7","143,6","-71,5","192,0","-99,5","147,6","-80,3","192,0","-99,5","161,4"
,210,"-62,2","192,0","-93,3","143,9","-73,5","192,0","-102,4","147,6","-82,7","192,0","-102,4","161,4"
,215,"-63,9","192,0","-95,9","144,1","-75,6","192,0","-105,4","147,6","-85,0","192,0","-105,4","161,4"
,220,"-65,6","192,0","-98,4","144,3","-77,7","192,0","-108,3","147,6","-87,4","192,0","-108,3","161,4"
,225,"-67,4","192,0","-101,0","144,4","-79,7","192,0","-111,3","147,6","-89,7","192,0","-111,3","161,4"
,230,"-69,1","192,0","-103,6","144,6","-81,8","192,0","-114,2","147,6","-92,0","192,0","-114,2","161,4"
,235,"-70,9","192,0","-106,2","144,8","-83,9","192,0","-117,2","147,6","-94,4","192,0","-117,2","161,4"
,240,"-72,6","192,0","-108,7","144,9","-85,9","192,0","-120,1","147,6","-96,7","192,0","-120,1","161,4"
,245,"-74,4","192,0","-111,3","145,1","-88,0","192,0","-123,1","147,6","-99,0","192,0","-123,1","161,4"
,250,"-76,1","192,0","-113,9","145,2","-90,0","192,0","-126,0","147,6","-101,4","192,0","-126,0","161,4"
,255,"-77,8","192,0","-116,5","145,3","-92,1","192,0","-129,0","147,6","-103,7","192,0","-129,0","161,4"
,260,"-79,6","192,0","-119,0","145,5","-94,2","192,0","-131,9","147,6","-106,1","192,0","-131,9","161,4"
,265,"-81,3","192,0","-121,6","145,6","-96,2","192,0","-134,9","147,6","-108,4","192,0","-134,9","161,4"
,270,"-83,1","192,0","-124,2","145,7","-98,3","192,0","-137,8","147,6","-110,7","192,0","-137,8","161,4"
,275,"-84,8","192,0","-126,8","145,8","-100,4","192,0","-140,8","147,6","-113,1","192,0","-140,8","161,4"
,280,"-86,6","192,0","-129,3","145,9","-102,4","192,0","-143,7","147,6","-115,4","192,0","-143,7","161,4"
,285,"-88,3","192,0","-131,9","146,0","-104,5","192,0","-146,7","147,6","-117,8","192,0","-146,7","161,4"
,290,"-90,0","192,0","-134,5","146,1","-106,6","192,0","-149,6","147,6","-120,1","192,0","-149,6","161,4"
,295,"-91,8","192,0","-137,0","146,2","-108,6","192,0","-152,6","147,6","-122,4","192,0","-152,6","161,4"
,300,"-93,5","192,0","-139,6","146,3","-110,7","192,0","-155,5","147,6","-124,8","192,0","-155,5","161,4"
"cnom=
30mm",310,"-97,0","192,0","-103,2","186,2","-114,8","192,0","-121,2","186,0","-129,4","192,0","-135,3","186,5"
,320,"-100,5","192,0","-106,9","186,2","-118,9","192,0","-125,6","186,0","-134,1","192,0","-140,2","186,5"
"cnom=
35mm",305,"-95,3","192,0","-101,3","186,2","-112,7","192,0","-119,0","186,0","-127,1","192,0","-132,8","186,5"
,315,"-98,8","192,0","-105,1","186,2","-116,9","192,0","-123,4","186,0","-131,8","192,0","-137,7","186,5"
