0,1,2,3,4,5,6,7,8,9,10,11,12,13
,205,"-34,4","116,1","-34,4","116,1","-34,7","120,9","-34,7","120,9","-34,7","120,9","-34,7","120,9"
,210,"-35,4","116,1","-35,4","116,1","-35,7","120,9","-35,7","120,9","-35,7","120,9","-35,7","120,9"
,215,"-36,4","116,1","-36,4","116,1","-36,6","120,9","-36,6","120,9","-36,6","120,9","-36,6","120,9"
,220,"-37,4","116,1","-37,4","116,1","-37,6","120,9","-37,6","120,9","-37,6","120,9","-37,6","120,9"
,225,"-38,3","116,1","-38,3","116,1","-38,6","120,9","-38,6","120,9","-38,6","120,9","-38,6","120,9"
,230,"-39,3","116,1","-39,3","116,1","-39,6","120,9","-39,6","120,9","-39,6","120,9","-39,6","120,9"
,235,"-40,3","116,1","-40,3","116,1","-40,6","120,9","-40,6","120,9","-40,6","120,9","-40,6","120,9"
,240,"-41,3","116,1","-41,3","116,1","-41,6","120,9","-41,6","120,9","-41,6","120,9","-41,6","120,9"
,245,"-42,3","116,1","-42,3","116,1","-42,5","120,9","-42,5","120,9","-42,5","120,9","-42,5","120,9"
,250,"-43,3","116,1","-43,3","116,1","-43,5","120,9","-43,5","120,9","-43,5","120,9","-43,5","120,9"
,255,"-44,2","116,1","-44,2","116,1","-44,5","120,9","-44,5","120,9","-44,5","120,9","-44,5","120,9"
,260,"-45,2","116,1","-45,2","116,1","-45,5","120,9","-45,5","120,9","-45,5","120,9","-45,5","120,9"
,265,"-46,2","116,1","-46,2","116,1","-46,5","120,9","-46,5","120,9","-46,5","120,9","-46,5","120,9"
,270,"-47,2","116,1","-47,2","116,1","-47,5","120,9","-47,5","120,9","-47,5","120,9","-47,5","120,9"
,275,"-48,2","116,1","-48,2","116,1","-48,4","120,9","-48,4","120,9","-48,4","120,9","-48,4","120,9"
,280,"-49,2","116,1","-49,2","116,1","-49,4","120,9","-49,4","120,9","-49,4","120,9","-49,4","120,9"
,285,"-50,1","116,1","-50,1","116,1","-50,4","120,9","-50,4","120,9","-50,4","120,9","-50,4","120,9"
,290,"-51,1","116,1","-51,1","116,1","-51,4","120,9","-51,4","120,9","-51,4","120,9","-51,4","120,9"
,295,"-52,1","116,1","-52,1","116,1","-52,4","120,9","-52,4","120,9","-52,4","120,9","-52,4","120,9"
,300,"-53,1","116,1","-53,1","116,1","-53,4","120,9","-53,4","120,9","-53,4","120,9","-53,4","120,9"
"cnom=
30mm",310,"-49,7","107,4","-49,7","107,4","-55,3","120,9","-55,3","120,9","-55,3","120,9","-55,3","120,9"
,320,"-51,5","107,4","-51,5","107,4","-57,3","120,9","-57,3","120,9","-57,3","120,9","-57,3","120,9"
"cnom=
35mm",305,"-48,8","107,4","-48,8","107,4","-54,3","120,9","-54,3","120,9","-54,3","120,9","-54,3","120,9"
,315,"-50,6","107,4","-50,6","107,4","-56,3","120,9","-56,3","120,9","-56,3","120,9","-56,3","120,9"
