0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-1808-hh-100-cc,,,,,,,,,,,,,
HIT-HP MVX-0904-hh-050-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,48",,"1,37","4,16","0,48",,"1,54","4,34","0,48",,"1,54","4,38"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,"∅6/20,5",∅8/12,∅8,,∅6/18,"∅8/11,5",∅8,,∅6/18,∅8/11
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-46,1","128,0","-56,0","13,3","-52,0","128,0","-61,3","73,9","-54,7","128,0","-61,3","87,6"
,130,"-49,1","128,0","-60,5","13,3","-55,4","128,0","-65,8","73,9","-58,3","128,0","-65,8","87,6"
,135,"-52,1","128,0","-64,9","13,3","-58,7","128,0","-70,2","73,9","-62,0","128,0","-70,2","87,6"
,140,"-55,1","128,0","-69,3","13,3","-62,0","128,0","-74,6","73,9","-65,6","128,0","-74,6","87,6"
,145,"-58,2","128,0","-73,8","13,3","-65,4","128,0","-79,0","73,9","-69,2","128,0","-79,0","87,6"
,150,"-61,2","128,0","-78,2","13,3","-68,7","128,0","-83,5","73,9","-72,8","128,0","-83,5","87,6"
,155,"-64,2","128,0","-82,6","13,3","-72,1","128,0","-87,9","73,9","-76,4","128,0","-87,9","87,6"
,160,"-67,2","128,0","-87,0","13,3","-75,4","128,0","-92,3","73,9","-80,1","128,0","-92,3","87,6"
,165,"-70,3","128,0","-91,5","13,3","-78,8","128,0","-96,7","73,9","-83,7","128,0","-96,7","87,6"
,170,"-73,3","128,0","-95,9","13,3","-82,1","128,0","-101,2","73,9","-87,3","128,0","-101,2","87,6"
,175,"-76,3","128,0","-100,3","13,3","-85,4","128,0","-105,6","73,9","-90,9","128,0","-105,6","87,6"
,180,"-79,3","128,0","-104,7","13,3","-88,8","128,0","-110,0","73,9","-94,5","128,0","-110,0","87,6"
,185,"-82,4","128,0","-109,2","13,3","-92,1","128,0","-114,4","73,9","-98,2","128,0","-114,4","87,6"
,190,"-85,4","128,0","-113,6","13,3","-95,5","128,0","-118,9","73,9","-101,8","128,0","-118,9","87,6"
,195,"-88,4","128,0","-118,0","13,3","-98,8","128,0","-123,3","73,9","-105,4","128,0","-123,3","87,6"
,200,"-91,4","128,0","-122,4","13,3","-102,2","128,0","-127,7","73,9","-109,0","128,0","-127,7","87,6"
,205,"-94,4","128,0","-126,9","13,3","-105,5","128,0","-132,1","73,9","-112,6","128,0","-132,1","87,6"
,210,"-97,5","128,0","-131,2","13,9","-108,8","128,0","-136,6","73,9","-116,2","128,0","-136,6","87,6"
,215,"-100,5","128,0","-135,0","17,5","-112,2","128,0","-141,0","73,9","-119,9","128,0","-141,0","87,6"
,220,"-103,5","128,0","-138,9","20,7","-115,5","128,0","-145,4","73,9","-123,5","128,0","-145,4","87,6"
,225,"-106,5","128,0","-142,8","23,6","-118,9","128,0","-149,8","73,9","-127,1","128,0","-149,8","87,6"
