0,1,2,3,4,5,6,7,8,9,10,11,12,13
HIT-HP MVX-0809-hh-100-cc,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"gnurhewebegnähfuA
dnu
-guztlapS",,C20/25,,,,C25/30,,,,C30/37,,,
,,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",,"As,Sp,h",,"As,v",
,,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt,beidseitig,,direkt,indirekt
,,[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m],[cm²],,[cm²/m],[cm²/m]
,"As,req","0,19",,"1,09","4,40","0,19",,"1,18","4,49","0,19",,"1,18","4,49"
,"As,min","0,50",,"1,13","1,13","0,50",,"1,13","1,13","0,50",,"1,13","1,13"
,"As,prov",∅8,,∅6/25,∅8/11,∅8,,"∅6/23,5",∅8/11,∅8,,"∅6/23,5",∅8/11
,h-cnom,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),,Punkt 1 (max V),,Punkt 2 (max M),
,,"MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2","MRd,1","±VRd,1","MRd,2","±VRd,2"
,[mm],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m],[kNm/m],[kN/m]
"mm05
-
03=monc
rüf
eraapetreW-tfarkreuQ-netnemoM
,tiekgihäfgarT
red
dnatsuzznerG
mi
netiekgihäfgarT",125,"-34,6","144,0","-34,6","144,0","-35,5","144,0","-35,5","144,0","-35,5","144,0","-35,5","144,0"
,130,"-36,6","144,0","-36,6","144,0","-37,5","144,0","-37,5","144,0","-37,5","144,0","-37,5","144,0"
,135,"-38,5","144,0","-38,5","144,0","-39,5","144,0","-39,5","144,0","-39,5","144,0","-39,5","144,0"
,140,"-40,5","144,0","-40,5","144,0","-41,4","144,0","-41,4","144,0","-41,4","144,0","-41,4","144,0"
,145,"-42,5","144,0","-42,5","144,0","-43,4","144,0","-43,4","144,0","-43,4","144,0","-43,4","144,0"
,150,"-44,4","144,0","-44,4","144,0","-45,4","144,0","-45,4","144,0","-45,4","144,0","-45,4","144,0"
,155,"-46,4","144,0","-46,4","144,0","-47,3","144,0","-47,3","144,0","-47,3","144,0","-47,3","144,0"
,160,"-48,4","144,0","-48,4","144,0","-49,3","144,0","-49,3","144,0","-49,3","144,0","-49,3","144,0"
,165,"-50,3","144,0","-50,3","144,0","-51,3","144,0","-51,3","144,0","-51,3","144,0","-51,3","144,0"
,170,"-52,3","144,0","-52,3","144,0","-53,2","144,0","-53,2","144,0","-53,2","144,0","-53,2","144,0"
,175,"-54,3","144,0","-54,3","144,0","-55,2","144,0","-55,2","144,0","-55,2","144,0","-55,2","144,0"
,180,"-56,2","144,0","-56,2","144,0","-57,2","144,0","-57,2","144,0","-57,2","144,0","-57,2","144,0"
,185,"-58,2","144,0","-58,2","144,0","-59,1","144,0","-59,1","144,0","-59,1","144,0","-59,1","144,0"
,190,"-60,2","144,0","-60,2","144,0","-61,1","144,0","-61,1","144,0","-61,1","144,0","-61,1","144,0"
,195,"-62,1","144,0","-62,1","144,0","-63,1","144,0","-63,1","144,0","-63,1","144,0","-63,1","144,0"
,200,"-64,1","144,0","-64,1","144,0","-65,0","144,0","-65,0","144,0","-65,0","144,0","-65,0","144,0"
,205,"-66,1","144,0","-66,1","144,0","-67,0","144,0","-67,0","144,0","-67,0","144,0","-67,0","144,0"
,210,"-68,0","144,0","-68,0","144,0","-69,0","144,0","-69,0","144,0","-69,0","144,0","-69,0","144,0"
,215,"-70,0","144,0","-70,0","144,0","-70,9","144,0","-70,9","144,0","-70,9","144,0","-70,9","144,0"
,220,"-72,0","144,0","-72,0","144,0","-72,9","144,0","-72,9","144,0","-72,9","144,0","-72,9","144,0"
,225,"-73,9","144,0","-73,9","144,0","-74,9","144,0","-74,9","144,0","-74,9","144,0","-74,9","144,0"
