mrd,vrd,c,cc,hh,h,mrd_type,vrd_type,product_type,new_product_type
-46.1,128.0,20/25,50,175,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.5-100-50
-46.1,128.0,20/25,30,155,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-15.5-100-30
-46.1,128.0,20/25,35,160,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.0-100-35
-46.1,128.0,20/25,40,165,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.5-100-40
-46.1,128.0,20/25,45,170,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.0-100-45
-53.4,76.4,20/25,50,175,125,2,2,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.5-100-50
-53.4,76.4,20/25,30,155,125,2,2,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-15.5-100-30
-53.4,76.4,20/25,35,160,125,2,2,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.0-100-35
-53.4,76.4,20/25,40,165,125,2,2,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.5-100-40
-53.4,76.4,20/25,45,170,125,2,2,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.0-100-45
-52.0,128.0,25/30,50,175,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.5-100-50
-52.0,128.0,25/30,30,155,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-15.5-100-30
-52.0,128.0,25/30,35,160,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.0-100-35
-52.0,128.0,25/30,40,165,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-16.5-100-40
-52.0,128.0,25/30,45,170,125,1,1,HIT-HP MVX-1608-hh-100-cc,HIT-HP MVX-1608-17.0-100-45
