mrd,vrd,c,cc,hh,h,mrd_type,vrd_type,product_type,new_product_type
-52.3,112.0,30/37,45,170,125,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-45
-54.1,89.3,30/37,50,175,125,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-50
-54.1,89.3,30/37,30,155,125,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-15.5-100-30
-54.1,89.3,30/37,35,160,125,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-35
-54.1,89.3,30/37,40,165,125,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-40
-54.1,89.3,30/37,45,170,125,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-45
-46.1,112.0,20/25,50,180,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-46.1,112.0,20/25,30,160,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-46.1,112.0,20/25,35,165,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-46.1,112.0,20/25,40,170,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-46.1,112.0,20/25,45,175,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-53.2,2.6,20/25,50,180,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-53.2,2.6,20/25,30,160,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-53.2,2.6,20/25,35,165,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-53.2,2.6,20/25,40,170,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-53.2,2.6,20/25,45,175,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-53.6,112.0,25/30,50,180,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-53.6,112.0,25/30,30,160,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-53.6,112.0,25/30,35,165,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-53.6,112.0,25/30,40,170,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-53.6,112.0,25/30,45,175,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-58.0,86.4,25/30,50,180,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-58.0,86.4,25/30,30,160,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-58.0,86.4,25/30,35,165,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-58.0,86.4,25/30,40,170,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-58.0,86.4,25/30,45,175,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-56.0,112.0,30/37,50,180,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-56.0,112.0,30/37,30,160,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-56.0,112.0,30/37,35,165,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-56.0,112.0,30/37,40,170,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-56.0,112.0,30/37,45,175,130,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-58.0,89.3,30/37,50,180,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-50
-58.0,89.3,30/37,30,160,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.0-100-30
-58.0,89.3,30/37,35,165,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-35
-58.0,89.3,30/37,40,170,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-40
-58.0,89.3,30/37,45,175,130,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-45
-49.1,112.0,20/25,50,185,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-49.1,112.0,20/25,30,165,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-49.1,112.0,20/25,35,170,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-49.1,112.0,20/25,40,175,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-49.1,112.0,20/25,45,180,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-57.2,2.6,20/25,50,185,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-57.2,2.6,20/25,30,165,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-57.2,2.6,20/25,35,170,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-57.2,2.6,20/25,40,175,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-57.2,2.6,20/25,45,180,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-57.0,112.0,25/30,50,185,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-57.0,112.0,25/30,30,165,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-57.0,112.0,25/30,35,170,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-57.0,112.0,25/30,40,175,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-57.0,112.0,25/30,45,180,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-62.0,86.4,25/30,50,185,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-62.0,86.4,25/30,30,165,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-62.0,86.4,25/30,35,170,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-62.0,86.4,25/30,40,175,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-62.0,86.4,25/30,45,180,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-59.7,112.0,30/37,50,185,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-59.7,112.0,30/37,30,165,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-59.7,112.0,30/37,35,170,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-59.7,112.0,30/37,40,175,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-59.7,112.0,30/37,45,180,135,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-62.0,89.3,30/37,50,185,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-50
-62.0,89.3,30/37,30,165,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-16.5-100-30
-62.0,89.3,30/37,35,170,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-35
-62.0,89.3,30/37,40,175,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-40
-62.0,89.3,30/37,45,180,135,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-45
-52.0,112.0,20/25,50,190,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-52.0,112.0,20/25,30,170,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-52.0,112.0,20/25,35,175,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-52.0,112.0,20/25,40,180,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-52.0,112.0,20/25,45,185,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-61.1,2.6,20/25,50,190,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-61.1,2.6,20/25,30,170,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-61.1,2.6,20/25,35,175,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-61.1,2.6,20/25,40,180,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-61.1,2.6,20/25,45,185,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-60.4,112.0,25/30,50,190,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-60.4,112.0,25/30,30,170,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-60.4,112.0,25/30,35,175,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-60.4,112.0,25/30,40,180,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-60.4,112.0,25/30,45,185,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-65.9,86.4,25/30,50,190,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-65.9,86.4,25/30,30,170,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-65.9,86.4,25/30,35,175,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-65.9,86.4,25/30,40,180,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-65.9,86.4,25/30,45,185,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-63.4,112.0,30/37,50,190,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-63.4,112.0,30/37,30,170,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-63.4,112.0,30/37,35,175,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-63.4,112.0,30/37,40,180,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-63.4,112.0,30/37,45,185,140,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-65.9,89.3,30/37,50,190,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-50
-65.9,89.3,30/37,30,170,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.0-100-30
-65.9,89.3,30/37,35,175,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-35
-65.9,89.3,30/37,40,180,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-40
-65.9,89.3,30/37,45,185,140,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-45
-55.0,112.0,20/25,50,195,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-55.0,112.0,20/25,30,175,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-55.0,112.0,20/25,35,180,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-55.0,112.0,20/25,40,185,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-55.0,112.0,20/25,45,190,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-65.0,2.6,20/25,50,195,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-65.0,2.6,20/25,30,175,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-65.0,2.6,20/25,35,180,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-65.0,2.6,20/25,40,185,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-65.0,2.6,20/25,45,190,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-63.9,112.0,25/30,50,195,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-63.9,112.0,25/30,30,175,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-63.9,112.0,25/30,35,180,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-63.9,112.0,25/30,40,185,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-63.9,112.0,25/30,45,190,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-69.8,86.4,25/30,50,195,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-69.8,86.4,25/30,30,175,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-69.8,86.4,25/30,35,180,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-69.8,86.4,25/30,40,185,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-69.8,86.4,25/30,45,190,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-67.1,112.0,30/37,50,195,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-67.1,112.0,30/37,30,175,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-67.1,112.0,30/37,35,180,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-67.1,112.0,30/37,40,185,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-67.1,112.0,30/37,45,190,145,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-69.8,89.3,30/37,50,195,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-50
-69.8,89.3,30/37,30,175,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-17.5-100-30
-69.8,89.3,30/37,35,180,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-35
-69.8,89.3,30/37,40,185,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-40
-69.8,89.3,30/37,45,190,145,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-45
-58.0,112.0,20/25,50,200,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-58.0,112.0,20/25,30,180,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-58.0,112.0,20/25,35,185,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-58.0,112.0,20/25,40,190,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-58.0,112.0,20/25,45,195,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-69.0,2.6,20/25,50,200,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-69.0,2.6,20/25,30,180,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-69.0,2.6,20/25,35,185,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-69.0,2.6,20/25,40,190,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-69.0,2.6,20/25,45,195,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-67.3,112.0,25/30,50,200,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-67.3,112.0,25/30,30,180,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-67.3,112.0,25/30,35,185,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-67.3,112.0,25/30,40,190,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-67.3,112.0,25/30,45,195,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-73.8,86.4,25/30,50,200,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-73.8,86.4,25/30,30,180,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-73.8,86.4,25/30,35,185,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-73.8,86.4,25/30,40,190,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-73.8,86.4,25/30,45,195,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-70.7,112.0,30/37,50,200,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-70.7,112.0,30/37,30,180,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-70.7,112.0,30/37,35,185,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-70.7,112.0,30/37,40,190,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-70.7,112.0,30/37,45,195,150,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-73.8,89.3,30/37,50,200,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-50
-73.8,89.3,30/37,30,180,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.0-100-30
-73.8,89.3,30/37,35,185,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-35
-73.8,89.3,30/37,40,190,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-40
-73.8,89.3,30/37,45,195,150,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-45
-60.9,112.0,20/25,50,205,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-60.9,112.0,20/25,30,185,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-60.9,112.0,20/25,35,190,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-60.9,112.0,20/25,40,195,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-60.9,112.0,20/25,45,200,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-72.9,2.6,20/25,50,205,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-72.9,2.6,20/25,30,185,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-72.9,2.6,20/25,35,190,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-72.9,2.6,20/25,40,195,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-72.9,2.6,20/25,45,200,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-70.7,112.0,25/30,50,205,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-70.7,112.0,25/30,30,185,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-70.7,112.0,25/30,35,190,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-70.7,112.0,25/30,40,195,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-70.7,112.0,25/30,45,200,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-77.7,86.4,25/30,50,205,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-77.7,86.4,25/30,30,185,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-77.7,86.4,25/30,35,190,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-77.7,86.4,25/30,40,195,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-77.7,86.4,25/30,45,200,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-74.4,112.0,30/37,50,205,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-74.4,112.0,30/37,30,185,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-74.4,112.0,30/37,35,190,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-74.4,112.0,30/37,40,195,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-74.4,112.0,30/37,45,200,155,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-77.7,89.3,30/37,50,205,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.5-100-50
-77.7,89.3,30/37,30,185,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-18.5-100-30
-77.7,89.3,30/37,35,190,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-35
-77.7,89.3,30/37,40,195,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-40
-77.7,89.3,30/37,45,200,155,2,2,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-45
-63.9,112.0,20/25,50,210,160,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-21.0-100-50
-63.9,112.0,20/25,30,190,160,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.0-100-30
-63.9,112.0,20/25,35,195,160,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-19.5-100-35
-63.9,112.0,20/25,40,200,160,1,1,HIT-HP MVX-1607-hh-100-cc,HIT-HP MVX-1607-20.0-100-40
