mrd,vrd,c,cc,hh,h,mrd_type,vrd_type,product_type,new_product_type
-42.8,128.0,20/25,50,175,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-42.8,128.0,20/25,30,155,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-42.8,128.0,20/25,35,160,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-42.8,128.0,20/25,40,165,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-42.8,128.0,20/25,45,170,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-42.8,128.0,20/25,50,175,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-42.8,128.0,20/25,30,155,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-42.8,128.0,20/25,35,160,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-42.8,128.0,20/25,40,165,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-42.8,128.0,20/25,45,170,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-44.8,128.0,25/30,50,175,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-44.8,128.0,25/30,30,155,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-44.8,128.0,25/30,35,160,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-44.8,128.0,25/30,40,165,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-44.8,128.0,25/30,45,170,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-44.8,128.0,25/30,50,175,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-44.8,128.0,25/30,30,155,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-44.8,128.0,25/30,35,160,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-44.8,128.0,25/30,40,165,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-44.8,128.0,25/30,45,170,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-44.8,128.0,30/37,50,175,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-44.8,128.0,30/37,30,155,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-44.8,128.0,30/37,35,160,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-44.8,128.0,30/37,40,165,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-44.8,128.0,30/37,45,170,125,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-44.8,128.0,30/37,50,175,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-50
-44.8,128.0,30/37,30,155,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-15.5-100-30
-44.8,128.0,30/37,35,160,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-35
-44.8,128.0,30/37,40,165,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-40
-44.8,128.0,30/37,45,170,125,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-45
-45.5,128.0,20/25,50,180,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-45.5,128.0,20/25,30,160,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-45.5,128.0,20/25,35,165,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-45.5,128.0,20/25,40,170,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-45.5,128.0,20/25,45,175,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-45.5,128.0,20/25,50,180,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-45.5,128.0,20/25,30,160,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-45.5,128.0,20/25,35,165,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-45.5,128.0,20/25,40,170,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-45.5,128.0,20/25,45,175,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-47.5,128.0,25/30,50,180,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-47.5,128.0,25/30,30,160,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-47.5,128.0,25/30,35,165,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-47.5,128.0,25/30,40,170,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-47.5,128.0,25/30,45,175,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-47.5,128.0,25/30,50,180,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-47.5,128.0,25/30,30,160,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-47.5,128.0,25/30,35,165,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-47.5,128.0,25/30,40,170,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-47.5,128.0,25/30,45,175,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-47.5,128.0,30/37,50,180,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-47.5,128.0,30/37,30,160,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-47.5,128.0,30/37,35,165,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-47.5,128.0,30/37,40,170,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-47.5,128.0,30/37,45,175,130,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-47.5,128.0,30/37,50,180,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-50
-47.5,128.0,30/37,30,160,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.0-100-30
-47.5,128.0,30/37,35,165,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-35
-47.5,128.0,30/37,40,170,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-40
-47.5,128.0,30/37,45,175,130,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-45
-48.2,128.0,20/25,50,185,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-48.2,128.0,20/25,30,165,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-48.2,128.0,20/25,35,170,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-48.2,128.0,20/25,40,175,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-48.2,128.0,20/25,45,180,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-48.2,128.0,20/25,50,185,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-48.2,128.0,20/25,30,165,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-48.2,128.0,20/25,35,170,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-48.2,128.0,20/25,40,175,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-48.2,128.0,20/25,45,180,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-50.2,128.0,25/30,50,185,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-50.2,128.0,25/30,30,165,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-50.2,128.0,25/30,35,170,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-50.2,128.0,25/30,40,175,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-50.2,128.0,25/30,45,180,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-50.2,128.0,25/30,50,185,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-50.2,128.0,25/30,30,165,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-50.2,128.0,25/30,35,170,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-50.2,128.0,25/30,40,175,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-50.2,128.0,25/30,45,180,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-50.2,128.0,30/37,50,185,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-50.2,128.0,30/37,30,165,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-50.2,128.0,30/37,35,170,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-50.2,128.0,30/37,40,175,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-50.2,128.0,30/37,45,180,135,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-50.2,128.0,30/37,50,185,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-50
-50.2,128.0,30/37,30,165,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-16.5-100-30
-50.2,128.0,30/37,35,170,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-35
-50.2,128.0,30/37,40,175,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-40
-50.2,128.0,30/37,45,180,135,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-45
-50.9,128.0,20/25,50,190,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-50.9,128.0,20/25,30,170,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-50.9,128.0,20/25,35,175,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-50.9,128.0,20/25,40,180,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-50.9,128.0,20/25,45,185,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-50.9,128.0,20/25,50,190,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-50.9,128.0,20/25,30,170,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-50.9,128.0,20/25,35,175,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-50.9,128.0,20/25,40,180,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-50.9,128.0,20/25,45,185,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-52.9,128.0,25/30,50,190,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-52.9,128.0,25/30,30,170,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-52.9,128.0,25/30,35,175,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-52.9,128.0,25/30,40,180,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-52.9,128.0,25/30,45,185,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-52.9,128.0,25/30,50,190,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-52.9,128.0,25/30,30,170,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-52.9,128.0,25/30,35,175,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-52.9,128.0,25/30,40,180,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-52.9,128.0,25/30,45,185,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-52.9,128.0,30/37,50,190,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-52.9,128.0,30/37,30,170,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-52.9,128.0,30/37,35,175,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-52.9,128.0,30/37,40,180,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-52.9,128.0,30/37,45,185,140,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-52.9,128.0,30/37,50,190,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-50
-52.9,128.0,30/37,30,170,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.0-100-30
-52.9,128.0,30/37,35,175,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-35
-52.9,128.0,30/37,40,180,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-40
-52.9,128.0,30/37,45,185,140,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-45
-53.6,128.0,20/25,50,195,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-53.6,128.0,20/25,30,175,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-53.6,128.0,20/25,35,180,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-53.6,128.0,20/25,40,185,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
-53.6,128.0,20/25,45,190,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-45
-53.6,128.0,20/25,50,195,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-53.6,128.0,20/25,30,175,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-53.6,128.0,20/25,35,180,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-53.6,128.0,20/25,40,185,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
-53.6,128.0,20/25,45,190,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-45
-55.6,128.0,25/30,50,195,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-55.6,128.0,25/30,30,175,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-55.6,128.0,25/30,35,180,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-55.6,128.0,25/30,40,185,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
-55.6,128.0,25/30,45,190,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-45
-55.6,128.0,25/30,50,195,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-55.6,128.0,25/30,30,175,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-55.6,128.0,25/30,35,180,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-55.6,128.0,25/30,40,185,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
-55.6,128.0,25/30,45,190,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-45
-55.6,128.0,30/37,50,195,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-55.6,128.0,30/37,30,175,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-55.6,128.0,30/37,35,180,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-55.6,128.0,30/37,40,185,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
-55.6,128.0,30/37,45,190,145,1,1,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.0-100-45
-55.6,128.0,30/37,50,195,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-19.5-100-50
-55.6,128.0,30/37,30,175,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-17.5-100-30
-55.6,128.0,30/37,35,180,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.0-100-35
-55.6,128.0,30/37,40,185,145,2,2,HIT-HP MVX-1108-hh-100-cc,HIT-HP MVX-1108-18.5-100-40
